 Substance:BZO200d       2023/12/04 18:03:23                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: F(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  45.041    0.001     0.001   0.000   0.001   0.000  -0.000    -0.000   0.001  -0.000  -0.000   0.000    -0.001   0.000   0.001   0.000   0.000
  45.064    0.000     0.001   0.001   0.001   0.000  -0.000    -0.001   0.000  -0.000  -0.001   0.000    -0.001   0.000   0.001  -0.000   0.000
  45.088    0.000     0.001   0.001   0.000   0.000  -0.000    -0.001  -0.000  -0.000  -0.000  -0.000    -0.001   0.000   0.001  -0.000   0.000
  45.111    0.001     0.001   0.001   0.000   0.000   0.000    -0.001  -0.000  -0.000  -0.000  -0.000    -0.001   0.000   0.000   0.000  -0.000
  45.135    0.002     0.001   0.001   0.000   0.000   0.000    -0.000  -0.000   0.000   0.000  -0.000    -0.001   0.000   0.000   0.000  -0.000
  45.158    0.003     0.000   0.001  -0.000   0.000   0.000    -0.000  -0.000   0.001   0.000   0.000    -0.000   0.000  -0.000   0.001  -0.000
  45.182    0.004     0.000   0.000  -0.000   0.000   0.000     0.000  -0.000   0.002   0.001   0.000     0.000   0.000  -0.000   0.001  -0.000
  45.205    0.005     0.000  -0.000  -0.000   0.000   0.000     0.000  -0.000   0.002   0.001   0.000     0.000   0.000  -0.000   0.001  -0.000
  45.228    0.005     0.000  -0.000  -0.000   0.000   0.000     0.000  -0.000   0.003   0.001   0.001     0.001  -0.000  -0.000   0.001  -0.000
  45.252    0.005     0.000  -0.001   0.000   0.000   0.000     0.000  -0.000   0.003   0.001   0.001     0.001  -0.000   0.000   0.001  -0.000
  45.275    0.005     0.000  -0.001   0.000   0.001   0.000    -0.000  -0.000   0.002   0.000   0.001     0.001  -0.001   0.000   0.000  -0.000
  45.299    0.004     0.000  -0.001   0.001   0.001   0.001    -0.000  -0.000   0.002   0.000   0.000     0.001  -0.001   0.001  -0.000  -0.000
  45.322    0.003     0.000  -0.001   0.001   0.001   0.001    -0.000  -0.000   0.001   0.000  -0.000     0.001  -0.001   0.001  -0.000  -0.000
  45.346    0.002     0.000  -0.001   0.001   0.001   0.001    -0.000  -0.000   0.001   0.000  -0.000     0.001  -0.001   0.001  -0.001  -0.000
  45.369    0.002     0.000  -0.000   0.000   0.001   0.002    -0.000  -0.000   0.000   0.000  -0.001     0.001  -0.001   0.001  -0.001   0.000
  45.393    0.001     0.000  -0.000  -0.000   0.001   0.002     0.000  -0.000  -0.000   0.000  -0.001     0.000  -0.001   0.000  -0.001   0.000
  45.416   -0.000     0.000  -0.000  -0.000   0.000   0.001     0.000   0.000  -0.000   0.000  -0.001     0.000  -0.001   0.000  -0.001   0.000
  45.440   -0.001     0.000  -0.000  -0.001  -0.000   0.001     0.001   0.000  -0.001   0.000  -0.001     0.000  -0.001   0.000  -0.000   0.000
  45.463   -0.002     0.000   0.000  -0.001  -0.001   0.000     0.001   0.000  -0.001   0.000  -0.000     0.000  -0.001  -0.000  -0.000   0.000
  45.486   -0.002     0.000   0.000  -0.001  -0.001  -0.000     0.001   0.000  -0.001   0.001  -0.000     0.000  -0.000  -0.001  -0.000   0.000
  45.510   -0.003     0.000   0.000  -0.001  -0.001  -0.001     0.001  -0.000  -0.002   0.001  -0.000     0.000  -0.000  -0.001  -0.000   0.000
  45.533   -0.004     0.000   0.000  -0.001  -0.001  -0.001     0.000  -0.000  -0.002   0.000  -0.000     0.000  -0.000  -0.001   0.000   0.000
  45.557   -0.004     0.000   0.000  -0.001  -0.000  -0.001     0.000  -0.001  -0.002   0.000  -0.000     0.000  -0.000  -0.001   0.000   0.000
  45.580   -0.004     0.000   0.000  -0.000  -0.000  -0.001    -0.000  -0.001  -0.002   0.000  -0.000     0.000  -0.000  -0.001   0.000   0.000
  45.604   -0.002     0.000  -0.000   0.000   0.000  -0.000    -0.000  -0.001  -0.001   0.000  -0.000     0.000  -0.000  -0.001   0.000   0.000
  45.627   -0.000     0.000  -0.000   0.001   0.000   0.000    -0.001  -0.000  -0.001   0.000   0.000     0.000   0.000  -0.001   0.001   0.000
  45.651    0.002     0.000  -0.000   0.001   0.001   0.000    -0.000   0.000  -0.001   0.000   0.000     0.000   0.000  -0.000   0.001   0.000
  45.674    0.003    -0.000   0.000   0.001   0.001   0.001    -0.000   0.000  -0.001   0.000   0.000     0.000   0.001  -0.000   0.000   0.000
  45.698    0.004    -0.000   0.001   0.000   0.001   0.001    -0.000   0.000  -0.000   0.000   0.000    -0.000   0.001   0.000   0.000  -0.000
  45.721    0.003    -0.000   0.001  -0.000   0.001   0.001     0.000   0.000  -0.000  -0.000   0.000    -0.000   0.001   0.000  -0.001  -0.000
  45.745    0.002    -0.000   0.001  -0.001   0.001   0.001     0.000   0.000  -0.000  -0.000   0.000    -0.001   0.002   0.000  -0.001  -0.000
  45.768   -0.000    -0.001   0.001  -0.001   0.000   0.001     0.001   0.000  -0.001  -0.000   0.000    -0.001   0.001  -0.000  -0.002  -0.000
  45.791   -0.002    -0.001   0.001  -0.001   0.000   0.001     0.000   0.000  -0.001  -0.000   0.000    -0.001   0.001  -0.000  -0.002  -0.001
  45.815   -0.003    -0.001   0.001  -0.001   0.000   0.001     0.000   0.000  -0.001   0.000   0.000    -0.001   0.001  -0.001  -0.002  -0.000
  45.838   -0.004    -0.001   0.000  -0.001  -0.000   0.000     0.000   0.000  -0.001   0.000   0.000    -0.001   0.000  -0.001  -0.002  -0.000
  45.862   -0.004    -0.000   0.000  -0.001  -0.000   0.000    -0.000  -0.000  -0.001   0.000   0.000    -0.001  -0.000  -0.001  -0.001  -0.000
  45.885   -0.004    -0.000  -0.000  -0.000  -0.000   0.000    -0.000  -0.000  -0.000   0.000   0.000    -0.000  -0.000  -0.001  -0.001   0.000
  45.909   -0.003    -0.000  -0.000  -0.000  -0.000   0.000    -0.000  -0.001   0.000  -0.000  -0.000    -0.000  -0.000  -0.001  -0.001   0.000
  45.932   -0.003    -0.000  -0.000  -0.000  -0.000   0.000    -0.000  -0.001   0.000  -0.000  -0.000     0.000  -0.000  -0.001  -0.001   0.000
  45.956   -0.003     0.000  -0.000  -0.000  -0.000  -0.000    -0.000  -0.001   0.000  -0.001  -0.001     0.000  -0.000  -0.001  -0.001   0.000
  45.979   -0.003     0.000  -0.000  -0.000   0.000  -0.000    -0.000  -0.001  -0.000  -0.001  -0.001     0.001   0.000  -0.000  -0.001   0.000
  46.003   -0.003     0.000  -0.000  -0.000   0.000  -0.000    -0.000  -0.001  -0.001  -0.001  -0.001     0.001   0.000  -0.000  -0.000   0.000
  46.026   -0.002     0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.001  -0.001  -0.001  -0.001     0.001   0.000  -0.000  -0.000  -0.000
  46.049   -0.001     0.000   0.000  -0.000   0.001  -0.000    -0.000  -0.001  -0.001  -0.001  -0.001     0.001   0.001  -0.000   0.000  -0.000
  46.073   -0.000     0.000   0.000   0.000   0.001   0.000    -0.000  -0.001  -0.001  -0.000  -0.000     0.001   0.001  -0.000   0.001  -0.000
  46.096    0.001    -0.000   0.000   0.000   0.001   0.000    -0.000  -0.001  -0.001  -0.000  -0.000     0.000   0.001  -0.000   0.001  -0.001
  46.120    0.002    -0.000   0.000   0.000   0.001   0.001     0.000  -0.001  -0.000  -0.000  -0.000     0.000   0.001  -0.000   0.002  -0.001
  46.143    0.002    -0.001   0.000   0.001   0.000   0.001     0.000  -0.001  -0.000  -0.000   0.000     0.000   0.001   0.000   0.002  -0.001
  46.167    0.003    -0.001   0.000   0.001  -0.000   0.001     0.000  -0.000   0.000  -0.001   0.000     0.000   0.001   0.000   0.001  -0.001
  46.190    0.003    -0.001   0.000   0.001  -0.000   0.001     0.001  -0.000   0.000  -0.001   0.000     0.000   0.001   0.001   0.001  -0.001
  46.214    0.003    -0.001  -0.000   0.001  -0.001   0.001     0.001   0.000   0.000  -0.000   0.000     0.001   0.001   0.001   0.000  -0.001
  46.237    0.002    -0.001  -0.001   0.000  -0.001   0.001     0.001   0.000   0.000  -0.000   0.000     0.001   0.001   0.001  -0.000  -0.000
  46.261    0.002    -0.001  -0.001  -0.000  -0.001   0.001     0.000   0.000  -0.000  -0.000   0.000     0.001   0.001   0.001  -0.000  -0.000
  46.284    0.001    -0.000  -0.001  -0.000  -0.001   0.001     0.000   0.000   0.000  -0.000   0.000     0.001   0.001   0.001  -0.000   0.000
  46.308    0.001    -0.000  -0.001  -0.000  -0.001   0.001     0.000   0.000   0.000  -0.000  -0.000     0.001   0.001   0.000   0.000   0.000
  46.331    0.001    -0.000  -0.001  -0.001  -0.001   0.001    -0.000   0.000   0.000  -0.000  -0.000     0.001   0.000   0.000   0.000   0.000
  46.354    0.001    -0.000  -0.000  -0.000  -0.001   0.001     0.000   0.000   0.000  -0.000  -0.000     0.001  -0.000   0.000   0.001   0.001
  46.378    0.002    -0.000  -0.000  -0.000  -0.001   0.001     0.000   0.000   0.001  -0.000  -0.001     0.001  -0.000   0.000   0.000   0.001
  46.401    0.002    -0.000   0.000  -0.000  -0.001   0.001     0.000   0.000   0.001  -0.000  -0.001     0.001  -0.001   0.000   0.000   0.001
  46.425    0.002    -0.000   0.000   0.000  -0.000   0.001     0.000   0.001   0.001  -0.000  -0.001     0.001  -0.001   0.000   0.000   0.001
  46.448    0.002    -0.000  -0.000   0.000  -0.000   0.000     0.000   0.000   0.001  -0.000  -0.000     0.000  -0.000   0.000  -0.000   0.001
  46.472    0.001    -0.000  -0.000   0.001  -0.000   0.000    -0.000   0.000   0.001  -0.000  -0.000    -0.000  -0.000  -0.000  -0.000   0.001
  46.495    0.001     0.000  -0.001   0.001  -0.000   0.000    -0.000   0.000   0.001   0.000   0.000    -0.001  -0.000  -0.000  -0.000   0.000
  46.519   -0.000     0.000  -0.001   0.000  -0.000   0.000    -0.000   0.000   0.001   0.000   0.000    -0.001  -0.000  -0.000  -0.000   0.000
  46.542   -0.001     0.001  -0.001   0.000  -0.000   0.000    -0.000  -0.000   0.001   0.000   0.001    -0.001  -0.000  -0.000  -0.000  -0.000
  46.566   -0.001     0.001  -0.000  -0.000  -0.000   0.001    -0.000   0.000   0.000   0.000   0.001    -0.002  -0.000  -0.000  -0.000  -0.001
  46.589   -0.002     0.001  -0.000  -0.000  -0.001   0.001    -0.000   0.000   0.000   0.000   0.001    -0.002  -0.001   0.000  -0.000  -0.001
  46.612   -0.002     0.001   0.000  -0.001  -0.001   0.000    -0.000   0.001   0.000   0.000   0.001    -0.001  -0.001   0.001  -0.000  -0.001
  46.636   -0.002     0.001   0.000  -0.001  -0.001   0.000    -0.000   0.001  -0.000   0.000   0.001    -0.001  -0.001   0.001  -0.000  -0.001
  46.659   -0.002     0.001   0.001  -0.000  -0.001  -0.000     0.000   0.001  -0.000  -0.000   0.000    -0.001  -0.001   0.001  -0.000  -0.001
  46.683   -0.003     0.000   0.000   0.000  -0.001  -0.001     0.000   0.001  -0.001  -0.000   0.000    -0.001  -0.001   0.001  -0.000  -0.001
  46.706   -0.003     0.000   0.000   0.001  -0.001  -0.001    -0.000   0.001  -0.001  -0.000  -0.000    -0.001  -0.001   0.001  -0.000  -0.000
  46.730   -0.002     0.000   0.000   0.001  -0.001  -0.001    -0.000   0.000  -0.001  -0.000  -0.000    -0.000  -0.001   0.001  -0.000  -0.000
  46.753   -0.002     0.000   0.000   0.001  -0.000  -0.001    -0.000  -0.000  -0.001   0.000  -0.000    -0.000  -0.001   0.001  -0.000  -0.000
  46.777   -0.002     0.000  -0.000   0.000   0.000  -0.001    -0.000  -0.001  -0.000   0.000  -0.000    -0.000  -0.000   0.000   0.000  -0.000
  46.800   -0.001     0.000   0.000   0.000   0.000  -0.001    -0.000  -0.001   0.000   0.000   0.000    -0.000   0.000   0.000   0.000  -0.000
  46.824    0.000     0.000   0.000  -0.000   0.000  -0.001    -0.000  -0.001   0.000   0.001   0.000    -0.000   0.000  -0.000   0.000   0.000
  46.847    0.001     0.000   0.000  -0.000   0.000  -0.001    -0.000  -0.001   0.001   0.001   0.001    -0.000   0.001  -0.000   0.001   0.000
  46.871    0.002     0.000   0.000   0.000   0.000  -0.001    -0.000  -0.000   0.001   0.001   0.001    -0.000   0.000  -0.000   0.001   0.001
  46.894    0.003     0.000   0.000   0.000   0.000  -0.001    -0.000  -0.000   0.001   0.000   0.001    -0.000   0.000  -0.000   0.001   0.001
  46.917    0.004     0.000   0.000   0.001   0.000  -0.001     0.000   0.000   0.000   0.000   0.000    -0.000   0.000  -0.000   0.001   0.001
  46.941    0.004     0.000   0.000   0.001   0.001  -0.001     0.000   0.001   0.000  -0.000   0.000    -0.000   0.000   0.000   0.001   0.001
  46.964    0.003     0.000  -0.000   0.001   0.001  -0.000     0.000   0.001  -0.000  -0.001  -0.000    -0.000   0.000   0.001   0.000   0.001
  46.988    0.002     0.000  -0.000   0.001   0.001  -0.000     0.000   0.001  -0.000  -0.001  -0.000    -0.000   0.000   0.001   0.000   0.000
  47.011    0.001     0.000  -0.000   0.001   0.001  -0.000     0.000   0.001   0.000  -0.001  -0.000    -0.001  -0.000   0.001   0.000   0.000
  47.035    0.000     0.000  -0.001   0.001   0.001  -0.000     0.000   0.001   0.000  -0.000  -0.000    -0.001  -0.001   0.000   0.000   0.000
  47.058   -0.000     0.000  -0.001   0.001   0.001  -0.001     0.000   0.001   0.000   0.000  -0.001    -0.001  -0.001   0.000   0.000  -0.000
  47.082   -0.001     0.000  -0.001   0.000   0.001  -0.001     0.000   0.001   0.000   0.001  -0.001    -0.001  -0.001  -0.000   0.000   0.000
  47.105   -0.001     0.000  -0.001  -0.000   0.001  -0.001     0.000   0.000   0.000   0.001  -0.001    -0.001  -0.001  -0.001   0.000   0.000
  47.129   -0.002     0.000  -0.001  -0.000   0.001  -0.000     0.000   0.000  -0.000   0.001  -0.001    -0.001  -0.000  -0.001  -0.000   0.000
  47.152   -0.002     0.000  -0.001  -0.000   0.001  -0.000    -0.000   0.000  -0.001   0.001  -0.000    -0.001   0.001  -0.001  -0.000   0.000
  47.175   -0.003     0.000  -0.001  -0.001   0.001  -0.000    -0.000   0.000  -0.001   0.000  -0.000    -0.001   0.001  -0.000  -0.001   0.000
  47.199   -0.003     0.000  -0.001  -0.001   0.000  -0.000    -0.000   0.000  -0.001  -0.000  -0.000    -0.001   0.002  -0.000  -0.001  -0.000
  47.222   -0.003     0.000  -0.001  -0.001  -0.000  -0.001    -0.001   0.000  -0.001  -0.000  -0.000    -0.000   0.002   0.000  -0.001  -0.000
  47.246   -0.003    -0.000  -0.000  -0.001  -0.000  -0.001    -0.001   0.000  -0.001  -0.001   0.000    -0.000   0.002   0.000  -0.001  -0.000
  47.269   -0.003    -0.000  -0.000  -0.001  -0.001  -0.001    -0.001   0.000  -0.001  -0.001   0.000    -0.000   0.001   0.000  -0.001  -0.000
  47.293   -0.002    -0.000   0.000  -0.001  -0.001  -0.001    -0.001   0.000  -0.000  -0.000   0.000    -0.000   0.001   0.000  -0.000  -0.000
  47.316   -0.002    -0.000   0.000  -0.000  -0.000  -0.001    -0.000   0.000   0.000  -0.000   0.000     0.000  -0.000   0.000  -0.000  -0.000
  47.340   -0.000    -0.000   0.001  -0.000   0.000  -0.001     0.000   0.000   0.000  -0.000   0.000     0.000  -0.001   0.000   0.000  -0.000
  47.363    0.001    -0.000   0.001  -0.000   0.000  -0.001     0.001   0.000   0.000   0.000   0.000     0.000  -0.001   0.000   0.000  -0.000
  47.387    0.002    -0.000   0.001  -0.000   0.001  -0.001     0.001  -0.000   0.000   0.000   0.000     0.001  -0.001   0.000   0.000   0.000
  47.410    0.004    -0.000   0.001  -0.000   0.001  -0.000     0.001  -0.000   0.000   0.000   0.000     0.001  -0.001   0.001  -0.000   0.000
  47.434    0.004    -0.000   0.001  -0.001   0.001   0.000     0.001  -0.000   0.000   0.000  -0.000     0.001  -0.000   0.001  -0.000   0.000
  47.457    0.004    -0.000   0.001  -0.001   0.001   0.000     0.001  -0.001   0.000   0.000  -0.000     0.001  -0.000   0.001  -0.000   0.000
  47.480    0.003    -0.000   0.001  -0.001   0.001   0.001     0.001  -0.001   0.000   0.000  -0.000     0.001   0.000   0.001  -0.000   0.000
  47.504    0.002    -0.000   0.001  -0.001   0.000   0.001     0.001  -0.001   0.000   0.000  -0.000     0.001   0.000   0.000   0.000   0.000
  47.527    0.001    -0.000   0.000  -0.001   0.000   0.001     0.000  -0.001   0.000   0.000  -0.000     0.001  -0.000   0.000   0.000   0.000
  47.551    0.001    -0.000   0.000  -0.001   0.000   0.001     0.000  -0.001   0.001   0.000  -0.000     0.001  -0.000  -0.000   0.000  -0.000
  47.574    0.001    -0.000  -0.000  -0.001   0.000   0.001     0.000  -0.001   0.001   0.000  -0.000     0.001   0.000  -0.000   0.000  -0.000
  47.598    0.001    -0.000  -0.000  -0.001   0.000   0.001     0.000  -0.001   0.001   0.000  -0.000     0.001   0.000  -0.000   0.001  -0.001
  47.621    0.001    -0.000  -0.000  -0.001   0.001   0.000     0.000  -0.001   0.001   0.000  -0.000     0.001   0.000  -0.000   0.000  -0.001
  47.645    0.000    -0.000  -0.000  -0.001   0.001   0.000     0.000  -0.000   0.001   0.000  -0.000     0.001   0.001  -0.000   0.000  -0.001
  47.668   -0.000    -0.000  -0.000  -0.000   0.001  -0.000     0.000  -0.000   0.001   0.000  -0.000     0.000   0.000  -0.001   0.000  -0.001
  47.692   -0.002    -0.000  -0.000  -0.000   0.000  -0.000     0.000   0.000   0.000   0.000  -0.000     0.000   0.000  -0.001  -0.000  -0.001
  47.715   -0.003    -0.000   0.000  -0.000  -0.000  -0.000     0.000   0.000   0.000   0.000  -0.000     0.000  -0.000  -0.001  -0.001  -0.001
  47.739   -0.003    -0.000   0.000   0.000  -0.001  -0.000     0.000   0.001   0.000   0.000  -0.000     0.000  -0.001  -0.001  -0.001  -0.000
  47.762   -0.003    -0.000   0.000   0.000  -0.001  -0.000     0.000   0.001   0.000   0.000  -0.000     0.000  -0.001  -0.001  -0.001   0.000
  47.785   -0.003    -0.000   0.000   0.001  -0.001  -0.000     0.000   0.000   0.000  -0.000  -0.000     0.001  -0.001  -0.002  -0.001   0.000
  47.809   -0.002    -0.000   0.000   0.001  -0.001  -0.000    -0.000   0.000   0.000  -0.000  -0.000     0.001  -0.001  -0.001  -0.001   0.000
  47.832   -0.001    -0.000   0.000   0.001  -0.000  -0.000    -0.000  -0.000   0.001  -0.000   0.000     0.001  -0.001  -0.001  -0.001   0.000
  47.856   -0.000    -0.000   0.000   0.001   0.000  -0.000    -0.000  -0.000   0.001  -0.000   0.000     0.001  -0.001  -0.001  -0.001   0.000
  47.879    0.001    -0.000   0.000   0.001   0.000  -0.000    -0.000  -0.001   0.001  -0.000   0.000     0.000  -0.000  -0.001  -0.000   0.000
  47.903    0.002    -0.000   0.000   0.001   0.000  -0.000    -0.000  -0.001   0.001  -0.000   0.000     0.000   0.000  -0.000   0.000   0.000
  47.926    0.003    -0.000   0.000   0.001   0.000  -0.000    -0.000  -0.001   0.001  -0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  47.950    0.003    -0.000   0.000   0.001   0.000  -0.001    -0.000  -0.000   0.001   0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  47.973    0.003     0.000   0.000   0.000   0.000  -0.001    -0.000  -0.000   0.001   0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  47.997    0.002     0.000   0.000   0.000  -0.000  -0.001    -0.000  -0.000   0.001   0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  48.020    0.001     0.000   0.000   0.000  -0.000  -0.001    -0.000  -0.000   0.000   0.000   0.000    -0.001   0.000   0.000   0.000   0.000
  48.043   -0.000     0.000  -0.000   0.000  -0.000  -0.001    -0.000  -0.000   0.000   0.000   0.000    -0.000  -0.000   0.000   0.001   0.000
  48.067   -0.001     0.000  -0.001   0.000  -0.000  -0.001    -0.000  -0.000  -0.000   0.000   0.000    -0.000  -0.001  -0.000   0.001  -0.000
  48.090   -0.002     0.001  -0.001   0.000  -0.000  -0.000    -0.000  -0.001  -0.000  -0.000   0.000    -0.000  -0.001  -0.000   0.001  -0.000
  48.114   -0.002     0.001  -0.001   0.000  -0.000   0.000    -0.000  -0.001  -0.000  -0.001   0.001    -0.000  -0.001  -0.000   0.001  -0.001
  48.137   -0.002     0.001  -0.001   0.000   0.000   0.001    -0.000  -0.001  -0.001  -0.001   0.001     0.000  -0.001  -0.000   0.001  -0.001
  48.161   -0.002     0.000  -0.000   0.000   0.000   0.001    -0.000  -0.000  -0.001  -0.001   0.001     0.000  -0.002  -0.000   0.000  -0.001
  48.184   -0.001     0.000   0.000   0.000   0.000   0.001    -0.000  -0.000  -0.001  -0.001   0.001     0.000  -0.001  -0.000  -0.000  -0.001
  48.208   -0.001     0.000   0.000   0.000   0.000   0.001    -0.000   0.000  -0.001  -0.001   0.000     0.000  -0.001  -0.000  -0.001  -0.001
  48.231   -0.001     0.000   0.000   0.000   0.000   0.001    -0.000   0.000  -0.000  -0.001   0.000    -0.000  -0.001  -0.000  -0.001  -0.000
  48.255   -0.000     0.000   0.000   0.000   0.000   0.001     0.000   0.000  -0.000  -0.001   0.000    -0.000  -0.000  -0.000  -0.001  -0.000
  48.278   -0.000     0.000  -0.000   0.000  -0.000   0.001     0.000   0.001  -0.000  -0.000   0.000    -0.000   0.000  -0.000  -0.001  -0.000
