 Substance:BZO200d       2023/12/04 18:04:51                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: I(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  63.315    1.000     0.144   0.001   0.287  -0.000  -0.000     0.189   0.000  -0.001   0.001   0.189     0.000  -0.001   0.001  -0.000   0.189
  63.339    1.000     0.144   0.001   0.287  -0.000   0.000     0.189   0.000  -0.000   0.001   0.189    -0.000  -0.000   0.001   0.000   0.190
  63.362    1.001     0.144   0.000   0.287  -0.000   0.000     0.189   0.000  -0.000   0.001   0.189    -0.000  -0.000   0.001   0.000   0.190
  63.385    1.001     0.144   0.000   0.287   0.000   0.001     0.189   0.000  -0.000   0.001   0.189    -0.001  -0.000   0.001   0.000   0.190
  63.409    1.001     0.144   0.000   0.287   0.000   0.001     0.189  -0.000  -0.000   0.001   0.189    -0.001   0.000   0.001   0.000   0.190
  63.432    1.000     0.144   0.000   0.287   0.000   0.001     0.190  -0.000  -0.000   0.000   0.189    -0.001   0.000   0.000   0.000   0.190
  63.456    1.000     0.144   0.000   0.287   0.000   0.000     0.190  -0.000  -0.000   0.000   0.189    -0.001   0.000   0.000   0.000   0.190
  63.479    1.000     0.144   0.000   0.286   0.000   0.000     0.190  -0.000  -0.000   0.000   0.189    -0.001   0.000   0.000   0.000   0.190
  63.503    1.000     0.145   0.000   0.286  -0.000   0.000     0.190   0.000  -0.000   0.000   0.189    -0.001   0.000   0.000   0.000   0.190
  63.526    1.000     0.145   0.000   0.286  -0.000   0.000     0.190   0.000   0.000   0.000   0.189    -0.001   0.001   0.000  -0.000   0.190
  63.550    1.001     0.145   0.000   0.286  -0.000   0.000     0.190   0.000   0.000   0.000   0.189    -0.001   0.001   0.000  -0.000   0.189
  63.573    1.002     0.145   0.000   0.287  -0.000   0.000     0.190   0.000   0.001   0.000   0.189    -0.000   0.001   0.000  -0.001   0.189
  63.597    1.002     0.145   0.000   0.287  -0.000   0.001     0.190   0.000   0.001   0.000   0.189    -0.000   0.001   0.000  -0.001   0.189
  63.620    1.002     0.145   0.000   0.287  -0.000   0.001     0.190   0.000   0.001   0.000   0.189    -0.000   0.000   0.000  -0.001   0.189
  63.644    1.001     0.145   0.000   0.287  -0.000   0.000     0.190   0.000   0.001   0.000   0.189    -0.000   0.000   0.000  -0.001   0.189
  63.667    1.000     0.144   0.000   0.287  -0.000   0.000     0.190   0.000   0.000   0.000   0.189    -0.000   0.000   0.000  -0.000   0.189
  63.690    1.000     0.144   0.000   0.287  -0.000   0.000     0.190  -0.000   0.000   0.000   0.189    -0.000  -0.000  -0.000  -0.000   0.190
  63.714    0.999     0.144   0.000   0.287  -0.000  -0.000     0.190  -0.000   0.000  -0.000   0.189    -0.000  -0.000  -0.000  -0.000   0.190
  63.737    0.999     0.144  -0.000   0.287  -0.000  -0.000     0.190  -0.000   0.000  -0.000   0.189    -0.000  -0.000  -0.000   0.000   0.190
  63.761    0.999     0.144  -0.000   0.287  -0.000  -0.000     0.189  -0.000   0.000  -0.000   0.189     0.000  -0.000  -0.000   0.000   0.190
  63.784    1.000     0.144  -0.000   0.287  -0.000   0.000     0.189  -0.000   0.000  -0.000   0.189     0.000  -0.000  -0.000   0.000   0.190
  63.808    1.000     0.144  -0.000   0.287  -0.000   0.000     0.189   0.000   0.000  -0.000   0.189     0.000  -0.000  -0.000   0.001   0.190
  63.831    0.999     0.144  -0.000   0.287  -0.000   0.000     0.189   0.000  -0.000  -0.000   0.189     0.000  -0.000   0.000   0.001   0.190
  63.855    0.999     0.144  -0.000   0.287  -0.000   0.001     0.189   0.000  -0.001  -0.000   0.189    -0.000  -0.001   0.000   0.001   0.190
  63.878    0.998     0.144  -0.000   0.287  -0.000   0.001     0.189   0.000  -0.001  -0.000   0.189    -0.000  -0.001   0.000   0.001   0.190
  63.902    0.998     0.144  -0.001   0.287  -0.000   0.001     0.189  -0.000  -0.001  -0.000   0.189    -0.000  -0.001   0.001   0.000   0.190
  63.925    0.997     0.144  -0.001   0.287  -0.000   0.000     0.189  -0.000  -0.001  -0.000   0.189    -0.000  -0.001   0.001   0.000   0.190
  63.948    0.997     0.144  -0.001   0.288  -0.000  -0.000     0.189  -0.000  -0.001  -0.000   0.189    -0.000  -0.001   0.001  -0.000   0.190
  63.972    0.997     0.144  -0.001   0.288  -0.000  -0.000     0.189  -0.000  -0.000  -0.000   0.189    -0.000  -0.000   0.000  -0.000   0.190
  63.995    0.996     0.144  -0.001   0.288  -0.000  -0.001     0.189  -0.000  -0.000  -0.000   0.189    -0.000  -0.000   0.000  -0.000   0.190
  64.019    0.996     0.144  -0.001   0.288  -0.000  -0.001     0.189  -0.000  -0.000  -0.001   0.189    -0.000  -0.000   0.000  -0.000   0.190
  64.042    0.996     0.144  -0.000   0.287  -0.000  -0.001     0.189  -0.000  -0.000  -0.001   0.189    -0.000  -0.000   0.000  -0.000   0.190
  64.066    0.997     0.144  -0.000   0.287  -0.000  -0.001     0.189  -0.000  -0.000  -0.001   0.189    -0.000  -0.000   0.000  -0.000   0.190
  64.089    0.998     0.144   0.000   0.287  -0.000  -0.001     0.189  -0.000  -0.000  -0.001   0.189    -0.000  -0.000   0.000   0.000   0.190
  64.113    0.999     0.144   0.000   0.287   0.000  -0.001     0.190  -0.000   0.000  -0.000   0.189    -0.000  -0.000   0.000   0.001   0.190
  64.136    1.000     0.144   0.000   0.287   0.000  -0.001     0.190  -0.000   0.000   0.000   0.189    -0.000  -0.000   0.000   0.001   0.190
  64.160    1.001     0.144   0.001   0.287   0.000  -0.001     0.190  -0.000   0.000   0.001   0.189    -0.000   0.000   0.000   0.001   0.189
  64.183    1.002     0.144   0.001   0.287   0.000  -0.001     0.190  -0.000   0.001   0.001   0.189    -0.000   0.000  -0.000   0.001   0.189
  64.207    1.002     0.144   0.001   0.287   0.000  -0.001     0.190  -0.000   0.001   0.001   0.189    -0.000   0.000  -0.000   0.001   0.189
  64.230    1.001     0.144   0.001   0.287   0.000  -0.001     0.190  -0.000   0.001   0.001   0.189     0.000   0.000  -0.000   0.001   0.189
  64.253    1.000     0.145   0.000   0.287   0.000  -0.001     0.190  -0.000   0.000   0.001   0.189     0.000   0.000  -0.000   0.000   0.189
  64.277    1.000     0.144   0.000   0.287  -0.000  -0.001     0.190   0.000   0.000   0.000   0.189     0.000   0.000  -0.000  -0.000   0.189
  64.300    0.999     0.144  -0.000   0.288  -0.000  -0.000     0.190   0.000  -0.000   0.000   0.189     0.001   0.000  -0.000  -0.000   0.189
  64.324    1.000     0.144  -0.000   0.288  -0.000  -0.000     0.190   0.000  -0.000   0.000   0.189     0.001   0.000  -0.000  -0.001   0.189
  64.347    1.001     0.144  -0.001   0.288  -0.000  -0.000     0.190   0.000  -0.000   0.000   0.189     0.001   0.000   0.000  -0.001   0.189
  64.371    1.002     0.144  -0.001   0.288  -0.000  -0.000     0.190   0.000  -0.000   0.000   0.189     0.001   0.001   0.000  -0.000   0.189
  64.394    1.003     0.144  -0.001   0.289  -0.000  -0.000     0.190   0.000   0.000   0.000   0.189     0.001   0.001   0.001  -0.000   0.189
  64.418    1.004     0.144  -0.001   0.289  -0.000  -0.000     0.190   0.000   0.000   0.000   0.189     0.001   0.001   0.001   0.000   0.189
  64.441    1.005     0.144  -0.001   0.289   0.000   0.000     0.190  -0.000   0.000   0.000   0.189     0.001   0.001   0.001   0.000   0.190
  64.465    1.005     0.144  -0.000   0.289   0.000   0.000     0.190  -0.000   0.000  -0.000   0.190     0.001   0.001   0.001   0.001   0.190
  64.488    1.004     0.144  -0.000   0.288   0.000   0.000     0.189  -0.001   0.000  -0.000   0.190     0.001   0.001   0.001   0.001   0.190
  64.511    1.003     0.144  -0.001   0.288   0.000   0.001     0.189  -0.001  -0.000  -0.000   0.190     0.000   0.001   0.001   0.000   0.190
  64.535    1.001     0.144  -0.001   0.288   0.001   0.001     0.189  -0.001  -0.000  -0.000   0.190     0.000   0.001   0.000   0.000   0.189
  64.558    1.000     0.144  -0.001   0.288   0.001   0.001     0.189  -0.001  -0.001  -0.000   0.190     0.000   0.001   0.000  -0.000   0.189
  64.582    0.998     0.144  -0.001   0.287   0.000   0.001     0.190  -0.001  -0.001  -0.000   0.189     0.000   0.001   0.000  -0.000   0.189
  64.605    0.997     0.144  -0.001   0.287   0.000   0.001     0.190  -0.001  -0.001   0.000   0.189    -0.000   0.000   0.000  -0.000   0.189
  64.629    0.997     0.144  -0.001   0.286   0.000   0.000     0.190  -0.001  -0.001   0.000   0.189    -0.000  -0.000   0.000  -0.000   0.189
  64.652    0.997     0.144  -0.000   0.286   0.000   0.000     0.190  -0.000  -0.001   0.000   0.189    -0.000  -0.000   0.000   0.000   0.189
  64.676    0.998     0.144  -0.000   0.286   0.000   0.000     0.190  -0.000  -0.001   0.001   0.189     0.000  -0.001   0.000   0.000   0.189
  64.699    0.999     0.144   0.000   0.286   0.000   0.000     0.190  -0.000  -0.001   0.001   0.189     0.000  -0.001   0.000   0.000   0.189
  64.723    1.000     0.144   0.000   0.287   0.000   0.000     0.190   0.000  -0.000   0.001   0.189     0.000  -0.001  -0.000   0.000   0.189
  64.746    1.001     0.144   0.000   0.287   0.000   0.000     0.190   0.000  -0.000   0.001   0.189     0.000  -0.001  -0.000   0.000   0.189
  64.770    1.001     0.144   0.000   0.287   0.000   0.001     0.190   0.000   0.000   0.000   0.189     0.000  -0.001  -0.000  -0.000   0.189
  64.793    1.001     0.144   0.001   0.288   0.000   0.001     0.190   0.000   0.000  -0.000   0.189     0.001  -0.000  -0.000  -0.001   0.189
  64.816    1.001     0.144   0.001   0.288   0.000   0.000     0.190   0.000  -0.000  -0.000   0.189     0.001  -0.000  -0.000  -0.001   0.189
  64.840    1.000     0.144   0.001   0.288  -0.000   0.000     0.190   0.000  -0.000  -0.001   0.189     0.001  -0.000  -0.000  -0.001   0.189
  64.863    0.999     0.144   0.001   0.288  -0.000   0.000     0.190   0.000  -0.001  -0.001   0.189     0.001  -0.000  -0.000  -0.001   0.189
  64.887    0.998     0.145   0.000   0.288  -0.000  -0.000     0.190  -0.000  -0.001  -0.001   0.189     0.001   0.000  -0.000  -0.002   0.189
  64.910    0.997     0.145   0.000   0.287  -0.000  -0.000     0.190  -0.000  -0.001  -0.001   0.189     0.000   0.000  -0.000  -0.001   0.190
  64.934    0.997     0.145   0.000   0.287  -0.000  -0.000     0.190  -0.000  -0.001  -0.001   0.189     0.000   0.001  -0.000  -0.001   0.190
  64.957    0.997     0.145   0.000   0.287  -0.000  -0.000     0.189  -0.000  -0.001  -0.001   0.189     0.000   0.001  -0.000  -0.001   0.190
  64.981    0.998     0.145   0.000   0.287  -0.000  -0.000     0.189  -0.000  -0.001  -0.000   0.189     0.000   0.001  -0.000  -0.000   0.190
  65.004    0.998     0.144   0.000   0.287  -0.000  -0.000     0.189  -0.000  -0.001  -0.000   0.189     0.000   0.001  -0.000  -0.000   0.190
  65.028    0.999     0.144   0.001   0.287  -0.000   0.000     0.189   0.000  -0.000  -0.001   0.189     0.000   0.000  -0.001   0.000   0.190
  65.051    1.000     0.144   0.001   0.287  -0.000   0.000     0.189   0.000   0.000  -0.001   0.189     0.000  -0.000  -0.001   0.000   0.190
  65.075    1.000     0.144   0.001   0.287   0.000   0.000     0.189   0.000   0.001  -0.001   0.189     0.000  -0.001  -0.001   0.000   0.190
  65.098    0.999     0.144   0.001   0.287   0.000   0.000     0.189   0.000   0.001  -0.001   0.189    -0.000  -0.001  -0.001   0.000   0.190
  65.121    0.999     0.144   0.001   0.287   0.000   0.000     0.189   0.000   0.001  -0.001   0.189    -0.000  -0.001  -0.001   0.001   0.190
  65.145    0.998     0.144   0.001   0.287   0.000  -0.000     0.189  -0.000   0.001  -0.000   0.189    -0.000  -0.001  -0.001   0.001   0.190
  65.168    0.998     0.144   0.001   0.287   0.000  -0.000     0.189  -0.000   0.001  -0.000   0.189    -0.001  -0.001  -0.001   0.001   0.190
  65.192    0.998     0.144   0.001   0.287   0.000  -0.001     0.189  -0.000   0.001  -0.000   0.189    -0.001  -0.000  -0.001   0.001   0.190
  65.215    0.999     0.144   0.001   0.287   0.000  -0.001     0.189  -0.000   0.000   0.000   0.189    -0.001   0.000  -0.001   0.000   0.190
  65.239    0.999     0.144   0.001   0.287   0.000  -0.001     0.189   0.000   0.000   0.000   0.189    -0.001   0.000  -0.000   0.000   0.190
  65.262    1.000     0.144   0.001   0.287   0.000  -0.001     0.189   0.000   0.000   0.000   0.189    -0.000   0.000  -0.000   0.000   0.190
  65.286    1.001     0.144   0.001   0.287   0.000  -0.001     0.189   0.001   0.000   0.000   0.189    -0.000   0.000  -0.000  -0.000   0.190
  65.309    1.001     0.144   0.000   0.287   0.000  -0.000     0.189   0.001   0.000   0.000   0.189     0.000  -0.000  -0.000  -0.000   0.190
  65.333    1.001     0.144   0.000   0.287   0.001  -0.000     0.189   0.001   0.000   0.000   0.189     0.000  -0.000  -0.000  -0.000   0.190
  65.356    1.001     0.144   0.000   0.287   0.001  -0.000     0.189   0.001   0.000   0.000   0.189     0.000  -0.000  -0.000  -0.000   0.190
  65.379    1.002     0.144   0.000   0.288   0.001   0.000     0.189   0.001   0.001   0.000   0.189     0.000  -0.000  -0.001  -0.000   0.190
  65.403    1.002     0.144   0.000   0.288   0.000   0.000     0.189   0.001   0.001   0.000   0.189     0.000   0.000  -0.001  -0.000   0.190
  65.426    1.001     0.145   0.000   0.288   0.000   0.000     0.189   0.001   0.001   0.000   0.189    -0.000   0.001  -0.001  -0.000   0.189
  65.450    1.001     0.145  -0.000   0.288   0.000   0.000     0.190   0.001   0.001   0.000   0.189    -0.001   0.001  -0.001  -0.000   0.189
  65.473    1.001     0.145  -0.000   0.287  -0.000   0.000     0.190   0.001   0.001   0.000   0.189    -0.001   0.001  -0.001  -0.000   0.189
  65.497    1.001     0.145  -0.000   0.287  -0.000   0.000     0.190   0.000   0.001   0.000   0.189    -0.001   0.001  -0.000   0.000   0.189
  65.520    1.000     0.145  -0.000   0.287  -0.000   0.001     0.190   0.000   0.000   0.000   0.189    -0.001   0.001  -0.000   0.000   0.189
  65.544    1.000     0.144  -0.001   0.287  -0.001   0.001     0.190   0.000   0.000   0.000   0.190    -0.001   0.000   0.000   0.000   0.189
  65.567    1.000     0.144  -0.001   0.287  -0.001   0.001     0.190   0.000   0.000   0.001   0.190    -0.001   0.000   0.000   0.000   0.190
  65.591    1.000     0.144  -0.001   0.287  -0.001   0.001     0.190   0.000  -0.000   0.001   0.190    -0.001  -0.000   0.000   0.000   0.190
  65.614    1.000     0.144  -0.001   0.287  -0.001   0.001     0.190   0.000  -0.000   0.001   0.190    -0.001  -0.000   0.000   0.000   0.190
  65.638    1.000     0.144  -0.001   0.287  -0.001   0.001     0.190   0.000  -0.000   0.001   0.189    -0.001  -0.001   0.001   0.000   0.190
  65.661    1.000     0.144  -0.001   0.287  -0.001   0.000     0.190   0.000   0.000   0.001   0.189    -0.000  -0.001   0.001   0.000   0.189
  65.684    1.000     0.144  -0.001   0.287  -0.001   0.000     0.190   0.000   0.000   0.001   0.189    -0.000  -0.001   0.001   0.000   0.189
  65.708    1.000     0.144  -0.001   0.287  -0.001   0.000     0.190   0.000   0.000   0.001   0.189    -0.000  -0.000   0.001   0.000   0.189
  65.731    1.000     0.144  -0.000   0.288  -0.001   0.000     0.190   0.000  -0.000   0.001   0.189    -0.000  -0.000   0.001   0.000   0.189
  65.755    1.000     0.144  -0.000   0.288  -0.000   0.000     0.190  -0.000  -0.000   0.000   0.189    -0.000   0.000   0.001   0.000   0.189
  65.778    1.000     0.144  -0.000   0.288  -0.000  -0.000     0.190  -0.000  -0.000   0.000   0.189    -0.000   0.000   0.001   0.000   0.189
  65.802    1.000     0.144  -0.000   0.288  -0.000  -0.000     0.190  -0.000  -0.000   0.000   0.189    -0.000   0.000   0.000   0.000   0.189
  65.825    1.000     0.144  -0.000   0.288   0.000  -0.000     0.190  -0.000  -0.000  -0.000   0.189    -0.000   0.000   0.000   0.000   0.189
  65.849    1.000     0.144   0.000   0.288   0.000  -0.000     0.190  -0.000  -0.000  -0.000   0.189    -0.000  -0.000   0.000   0.000   0.189
  65.872    1.000     0.144   0.000   0.288   0.000  -0.000     0.190   0.000  -0.000  -0.000   0.189     0.000  -0.000   0.001   0.000   0.189
  65.896    1.001     0.144   0.000   0.288   0.000  -0.000     0.190   0.000  -0.000  -0.000   0.189     0.000  -0.000   0.001  -0.000   0.189
  65.919    1.002     0.144   0.000   0.288   0.000  -0.000     0.190   0.000  -0.000  -0.000   0.189     0.001  -0.000   0.001  -0.000   0.189
  65.942    1.002     0.144   0.000   0.288   0.000  -0.000     0.190   0.000  -0.000  -0.000   0.189     0.001  -0.000   0.001  -0.000   0.189
  65.966    1.002     0.144   0.000   0.288   0.000   0.000     0.190   0.000  -0.000  -0.000   0.189     0.001   0.000   0.000  -0.000   0.189
  65.989    1.002     0.144   0.000   0.288   0.000   0.000     0.190   0.000  -0.000  -0.000   0.189     0.001   0.000   0.000  -0.000   0.189
  66.013    1.001     0.144   0.000   0.288  -0.000   0.000     0.190  -0.000  -0.000  -0.000   0.189     0.000   0.000  -0.000  -0.000   0.189
  66.036    1.000     0.144  -0.000   0.288  -0.000   0.000     0.190  -0.000   0.000  -0.000   0.189     0.000   0.000  -0.000  -0.000   0.190
  66.060    0.999     0.144  -0.000   0.288  -0.000   0.000     0.190  -0.001   0.000  -0.000   0.189    -0.000   0.000  -0.000  -0.000   0.190
  66.083    0.998     0.144  -0.001   0.288  -0.000   0.000     0.190  -0.001   0.000  -0.000   0.189    -0.000   0.000  -0.001  -0.000   0.190
  66.107    0.998     0.144  -0.001   0.288  -0.000   0.000     0.190  -0.001   0.000  -0.000   0.189    -0.000  -0.000  -0.001  -0.000   0.190
  66.130    0.999     0.145  -0.001   0.287   0.000   0.000     0.190  -0.001   0.000   0.000   0.189    -0.000  -0.000  -0.000  -0.000   0.190
  66.154    0.999     0.145  -0.001   0.287   0.000   0.001     0.190  -0.001   0.000   0.000   0.189    -0.000  -0.001  -0.000  -0.000   0.190
  66.177    1.000     0.145  -0.001   0.287   0.000   0.001     0.190  -0.001   0.000   0.000   0.189    -0.000  -0.001   0.000  -0.000   0.190
  66.201    1.000     0.145  -0.000   0.287   0.000   0.001     0.190  -0.000   0.000   0.001   0.189    -0.000  -0.001   0.001  -0.000   0.189
  66.224    1.001     0.145  -0.000   0.288   0.000   0.000     0.190  -0.000   0.000   0.001   0.189    -0.000  -0.001   0.001  -0.000   0.189
  66.247    1.001     0.145  -0.000   0.288  -0.000   0.000     0.190  -0.000   0.000   0.001   0.189    -0.000  -0.001   0.001  -0.000   0.189
  66.271    1.000     0.145  -0.000   0.288  -0.000   0.000     0.190  -0.000   0.000   0.001   0.189    -0.000  -0.001   0.001   0.000   0.189
  66.294    1.000     0.145  -0.000   0.287  -0.000   0.000     0.190  -0.000   0.000   0.001   0.189    -0.000  -0.001   0.001   0.000   0.189
  66.318    0.999     0.144  -0.000   0.287  -0.000  -0.000     0.190  -0.000   0.000   0.000   0.189    -0.000  -0.001   0.000   0.000   0.189
  66.341    0.999     0.144  -0.000   0.287  -0.000  -0.000     0.190  -0.000  -0.000   0.000   0.189    -0.000  -0.000   0.000   0.000   0.189
  66.365    0.998     0.144  -0.000   0.287  -0.000  -0.000     0.190  -0.000  -0.000   0.000   0.189    -0.000  -0.000  -0.000   0.000   0.189
