 Substance:Al_U       2023/12/12 09:50:39                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Unit             1.0000  1.0000
 Masks	:        1       1
 Smoothing FWHM [Å]   9.99999940E-02

 Output: g(r)
 Partials index        1  1    1  2    2  2
   r [A]   Total       Al_Al   Al_U   U_U
  50.440    1.001     0.848   0.146   0.006
  50.460    1.001     0.848   0.146   0.006
  50.480    1.001     0.848   0.147   0.006
  50.500    1.001     0.847   0.147   0.006
  50.520    1.000     0.847   0.148   0.006
  50.540    1.000     0.846   0.148   0.006
  50.560    1.000     0.845   0.148   0.007
  50.580    1.000     0.845   0.148   0.007
  50.600    1.000     0.845   0.148   0.007
  50.620    1.000     0.846   0.147   0.007
  50.640    1.000     0.847   0.147   0.006
  50.660    1.001     0.848   0.146   0.006
  50.680    1.001     0.849   0.146   0.006
  50.700    1.000     0.849   0.146   0.006
  50.720    1.000     0.848   0.146   0.006
  50.740    1.000     0.848   0.146   0.006
  50.760    1.000     0.848   0.146   0.006
  50.780    1.000     0.848   0.146   0.006
  50.800    1.000     0.847   0.147   0.006
  50.820    1.000     0.847   0.147   0.006
  50.840    1.000     0.847   0.147   0.006
  50.860    1.000     0.847   0.147   0.006
  50.880    1.000     0.847   0.147   0.006
  50.900    1.000     0.847   0.146   0.006
  50.920    0.999     0.847   0.146   0.006
  50.940    0.999     0.846   0.146   0.006
  50.960    0.998     0.845   0.146   0.006
  50.980    0.998     0.845   0.146   0.006
  51.000    0.998     0.845   0.147   0.006
  51.020    0.999     0.846   0.147   0.007
  51.040    1.000     0.846   0.147   0.007
  51.060    1.000     0.847   0.146   0.007
  51.080    0.999     0.847   0.146   0.006
  51.100    0.999     0.847   0.146   0.006
  51.120    0.999     0.847   0.146   0.006
  51.140    0.998     0.846   0.146   0.006
  51.160    0.998     0.846   0.146   0.006
  51.180    0.998     0.846   0.146   0.006
  51.200    0.998     0.846   0.146   0.006
  51.220    0.998     0.846   0.146   0.006
  51.240    0.999     0.846   0.146   0.006
  51.260    0.998     0.846   0.146   0.006
  51.280    0.998     0.846   0.146   0.006
  51.300    0.997     0.845   0.146   0.006
  51.320    0.997     0.845   0.146   0.006
  51.340    0.996     0.845   0.145   0.006
  51.360    0.996     0.845   0.146   0.006
  51.380    0.997     0.845   0.146   0.006
  51.400    0.997     0.845   0.146   0.006
  51.420    0.997     0.845   0.146   0.006
  51.440    0.998     0.845   0.146   0.006
  51.460    0.998     0.846   0.146   0.006
  51.480    0.998     0.846   0.146   0.006
  51.500    0.999     0.847   0.146   0.006
  51.520    1.000     0.848   0.146   0.006
  51.540    1.001     0.849   0.145   0.006
  51.560    1.002     0.850   0.145   0.006
  51.580    1.003     0.851   0.146   0.006
  51.600    1.004     0.852   0.146   0.006
  51.620    1.005     0.852   0.147   0.006
  51.640    1.005     0.851   0.147   0.006
  51.660    1.004     0.851   0.147   0.006
  51.680    1.003     0.850   0.147   0.006
  51.700    1.002     0.849   0.147   0.006
  51.720    1.001     0.848   0.147   0.006
  51.740    0.999     0.847   0.146   0.006
  51.760    0.998     0.846   0.146   0.006
  51.780    0.998     0.845   0.146   0.006
  51.800    0.998     0.845   0.147   0.006
  51.820    0.999     0.845   0.147   0.006
  51.840    1.000     0.846   0.147   0.006
  51.860    1.000     0.846   0.147   0.006
  51.880    1.000     0.847   0.147   0.007
  51.900    1.000     0.847   0.146   0.007
  51.920    1.000     0.848   0.146   0.007
  51.940    1.000     0.848   0.145   0.007
  51.960    0.999     0.848   0.145   0.006
  51.980    0.999     0.848   0.145   0.006
  52.000    0.999     0.848   0.145   0.006
  52.020    1.000     0.848   0.146   0.006
  52.040    1.001     0.848   0.147   0.006
  52.060    1.003     0.850   0.147   0.006
  52.080    1.005     0.851   0.147   0.006
  52.100    1.006     0.853   0.147   0.006
  52.120    1.007     0.854   0.146   0.006
  52.140    1.008     0.855   0.146   0.006
  52.160    1.008     0.855   0.146   0.006
  52.180    1.008     0.855   0.146   0.006
  52.200    1.007     0.855   0.146   0.006
  52.220    1.006     0.853   0.146   0.006
  52.240    1.004     0.852   0.146   0.006
  52.260    1.003     0.851   0.146   0.006
  52.280    1.003     0.851   0.146   0.006
  52.300    1.003     0.851   0.145   0.006
  52.320    1.003     0.852   0.145   0.006
  52.340    1.002     0.851   0.145   0.006
  52.360    1.001     0.850   0.145   0.006
  52.380    1.000     0.849   0.145   0.006
  52.400    0.999     0.848   0.145   0.006
  52.420    0.999     0.847   0.145   0.006
  52.440    0.999     0.847   0.145   0.006
  52.460    1.000     0.848   0.146   0.006
  52.480    1.001     0.849   0.146   0.006
  52.500    1.002     0.850   0.146   0.006
  52.520    1.003     0.851   0.146   0.006
  52.540    1.003     0.851   0.146   0.006
  52.560    1.003     0.851   0.147   0.006
  52.580    1.003     0.850   0.147   0.006
  52.600    1.003     0.850   0.147   0.006
  52.620    1.003     0.851   0.147   0.006
  52.640    1.003     0.851   0.147   0.006
  52.660    1.003     0.850   0.147   0.006
  52.680    1.002     0.849   0.147   0.006
  52.700    1.001     0.847   0.148   0.006
  52.720    1.000     0.846   0.148   0.006
  52.740    0.999     0.845   0.147   0.006
  52.760    0.997     0.844   0.147   0.006
  52.780    0.996     0.843   0.147   0.006
  52.800    0.995     0.842   0.147   0.006
  52.820    0.995     0.842   0.147   0.006
  52.840    0.996     0.843   0.147   0.006
  52.860    0.997     0.844   0.146   0.006
  52.880    0.998     0.845   0.146   0.006
  52.900    0.998     0.846   0.146   0.006
  52.920    0.999     0.847   0.146   0.006
  52.940    0.999     0.847   0.146   0.006
  52.960    1.000     0.847   0.146   0.006
  52.980    1.000     0.848   0.146   0.006
  53.000    1.001     0.848   0.146   0.006
  53.020    1.002     0.849   0.146   0.006
  53.040    1.002     0.850   0.146   0.006
  53.060    1.002     0.850   0.146   0.006
  53.080    1.002     0.850   0.146   0.006
  53.100    1.002     0.850   0.146   0.006
  53.120    1.000     0.848   0.146   0.006
  53.140    0.999     0.847   0.146   0.006
  53.160    0.998     0.845   0.146   0.006
  53.180    0.997     0.845   0.146   0.006
  53.200    0.997     0.845   0.146   0.006
  53.220    0.999     0.846   0.146   0.006
  53.240    1.000     0.848   0.146   0.006
  53.260    1.001     0.849   0.146   0.006
  53.280    1.001     0.849   0.146   0.006
  53.300    1.001     0.848   0.146   0.006
  53.320    1.000     0.848   0.146   0.007
  53.340    1.000     0.848   0.146   0.007
  53.360    1.001     0.848   0.146   0.007
  53.380    1.001     0.848   0.146   0.006
  53.400    1.000     0.847   0.147   0.006
  53.420    1.000     0.847   0.147   0.006
  53.440    0.999     0.846   0.147   0.006
  53.460    0.999     0.846   0.147   0.006
  53.480    0.999     0.847   0.146   0.006
  53.500    1.000     0.847   0.146   0.006
  53.520    1.000     0.848   0.146   0.006
  53.540    1.000     0.848   0.146   0.006
  53.560    0.999     0.847   0.146   0.006
  53.580    0.999     0.847   0.146   0.006
  53.600    0.999     0.847   0.146   0.006
  53.620    0.999     0.847   0.145   0.006
  53.640    0.999     0.847   0.145   0.006
  53.660    0.999     0.847   0.146   0.006
  53.680    1.000     0.848   0.146   0.006
  53.700    1.001     0.848   0.147   0.006
  53.720    1.001     0.848   0.147   0.007
  53.740    1.001     0.848   0.147   0.006
  53.760    1.001     0.848   0.146   0.006
  53.780    1.000     0.848   0.146   0.006
  53.800    0.999     0.847   0.145   0.006
  53.820    0.998     0.847   0.145   0.006
  53.840    0.997     0.847   0.145   0.006
  53.860    0.998     0.847   0.144   0.006
  53.880    0.998     0.848   0.144   0.006
  53.900    0.999     0.849   0.144   0.006
  53.920    1.000     0.849   0.144   0.006
  53.940    1.000     0.849   0.144   0.006
  53.960    1.000     0.849   0.145   0.006
  53.980    0.999     0.848   0.145   0.006
  54.000    0.997     0.846   0.145   0.006
  54.020    0.996     0.845   0.145   0.006
  54.040    0.996     0.844   0.145   0.006
  54.060    0.997     0.845   0.146   0.006
  54.080    0.998     0.845   0.147   0.006
  54.100    1.000     0.847   0.147   0.006
  54.120    1.002     0.848   0.147   0.006
  54.140    1.003     0.849   0.147   0.006
  54.160    1.003     0.850   0.147   0.006
  54.180    1.003     0.850   0.147   0.006
  54.200    1.003     0.849   0.147   0.006
  54.220    1.002     0.849   0.147   0.006
  54.240    1.002     0.848   0.147   0.006
  54.260    1.002     0.848   0.147   0.006
  54.280    1.001     0.848   0.147   0.007
  54.300    1.000     0.847   0.147   0.007
  54.320    0.999     0.846   0.146   0.007
  54.340    0.998     0.846   0.146   0.006
  54.360    0.997     0.845   0.145   0.006
  54.380    0.997     0.845   0.145   0.006
  54.400    0.997     0.846   0.145   0.006
  54.420    0.998     0.847   0.145   0.006
  54.440    1.000     0.848   0.146   0.006
  54.460    1.001     0.848   0.146   0.006
  54.480    1.002     0.849   0.146   0.006
  54.500    1.002     0.849   0.147   0.006
  54.520    1.001     0.848   0.147   0.006
  54.540    1.000     0.847   0.147   0.006
  54.560    0.999     0.846   0.146   0.006
  54.580    0.999     0.846   0.146   0.006
  54.600    0.998     0.846   0.145   0.006
  54.620    0.996     0.845   0.145   0.006
  54.640    0.995     0.844   0.145   0.006
  54.660    0.996     0.844   0.145   0.006
  54.680    0.997     0.845   0.146   0.006
  54.700    0.998     0.846   0.146   0.007
  54.720    0.999     0.846   0.146   0.007
  54.740    0.999     0.847   0.146   0.007
  54.760    0.999     0.847   0.146   0.007
  54.780    0.999     0.846   0.146   0.007
  54.800    0.998     0.846   0.145   0.007
  54.820    0.998     0.847   0.145   0.006
  54.840    0.998     0.847   0.145   0.006
  54.860    0.997     0.846   0.145   0.006
  54.880    0.997     0.846   0.145   0.006
  54.900    0.997     0.846   0.145   0.006
  54.920    0.998     0.845   0.146   0.006
  54.940    0.998     0.845   0.146   0.006
  54.960    0.997     0.845   0.146   0.006
  54.980    0.996     0.844   0.146   0.006
  55.000    0.996     0.844   0.146   0.006
  55.020    0.996     0.844   0.146   0.006
  55.040    0.997     0.844   0.146   0.006
  55.060    0.997     0.845   0.146   0.006
  55.080    0.998     0.845   0.146   0.006
  55.100    0.999     0.846   0.147   0.006
  55.120    1.001     0.848   0.146   0.006
  55.140    1.002     0.849   0.146   0.007
  55.160    1.003     0.850   0.146   0.007
  55.180    1.002     0.850   0.146   0.006
  55.200    1.000     0.848   0.146   0.006
  55.220    0.999     0.847   0.145   0.006
  55.240    0.997     0.846   0.145   0.006
  55.260    0.996     0.845   0.145   0.006
  55.280    0.996     0.844   0.146   0.006
  55.300    0.996     0.845   0.146   0.006
  55.320    0.997     0.845   0.146   0.006
  55.340    0.998     0.846   0.146   0.006
  55.360    0.999     0.846   0.146   0.006
  55.380    0.998     0.846   0.146   0.006
  55.400    0.998     0.846   0.146   0.006
  55.420    0.998     0.846   0.146   0.006
  55.440    0.997     0.845   0.146   0.006
  55.460    0.998     0.846   0.146   0.006
  55.480    0.998     0.846   0.146   0.006
  55.500    0.998     0.846   0.146   0.006
  55.520    0.998     0.846   0.146   0.006
  55.540    0.998     0.846   0.145   0.006
  55.560    0.999     0.847   0.146   0.006
  55.580    1.000     0.847   0.146   0.007
  55.600    1.000     0.847   0.146   0.007
  55.620    1.000     0.847   0.146   0.007
  55.640    0.999     0.846   0.146   0.007
  55.660    0.998     0.845   0.146   0.007
  55.680    0.998     0.845   0.146   0.007
  55.700    0.997     0.844   0.146   0.006
  55.720    0.997     0.844   0.147   0.006
  55.740    0.997     0.844   0.147   0.006
  55.760    0.997     0.844   0.147   0.006
  55.780    0.998     0.845   0.147   0.006
  55.800    0.999     0.846   0.147   0.006
  55.820    1.000     0.846   0.147   0.006
  55.840    1.001     0.847   0.148   0.006
  55.860    1.002     0.848   0.148   0.007
  55.880    1.003     0.848   0.148   0.007
  55.900    1.003     0.849   0.148   0.006
  55.920    1.003     0.848   0.148   0.006
  55.940    1.001     0.848   0.147   0.006
  55.960    1.000     0.847   0.147   0.006
  55.980    0.999     0.847   0.146   0.006
  56.000    1.000     0.848   0.146   0.006
  56.020    1.001     0.849   0.146   0.006
  56.040    1.003     0.850   0.146   0.006
  56.060    1.004     0.851   0.146   0.006
  56.080    1.004     0.852   0.146   0.006
  56.100    1.004     0.851   0.146   0.007
  56.120    1.003     0.850   0.146   0.007
  56.140    1.001     0.848   0.146   0.007
  56.160    0.999     0.847   0.146   0.007
  56.180    0.998     0.846   0.146   0.006
  56.200    0.998     0.846   0.146   0.006
  56.220    0.998     0.846   0.146   0.006
  56.240    0.999     0.847   0.146   0.006
  56.260    1.001     0.849   0.146   0.006
  56.280    1.003     0.850   0.146   0.006
  56.300    1.004     0.851   0.146   0.006
  56.320    1.004     0.852   0.146   0.006
  56.340    1.004     0.851   0.146   0.006
  56.360    1.002     0.849   0.146   0.006
  56.380    1.000     0.847   0.146   0.006
  56.400    0.998     0.845   0.146   0.007
  56.420    0.997     0.844   0.146   0.007
  56.440    0.996     0.843   0.146   0.007
  56.460    0.996     0.844   0.146   0.007
  56.480    0.997     0.845   0.146   0.007
  56.500    0.998     0.846   0.146   0.007
  56.520    1.000     0.847   0.146   0.006
  56.540    1.001     0.849   0.146   0.006
  56.560    1.002     0.850   0.146   0.006
  56.580    1.003     0.851   0.146   0.006
  56.600    1.004     0.852   0.146   0.006
  56.620    1.004     0.852   0.146   0.006
  56.640    1.004     0.851   0.147   0.006
  56.660    1.003     0.851   0.147   0.006
  56.680    1.003     0.850   0.147   0.006
  56.700    1.002     0.849   0.147   0.006
  56.720    1.001     0.849   0.146   0.006
  56.740    1.001     0.849   0.146   0.006
  56.760    1.002     0.850   0.145   0.006
  56.780    1.003     0.851   0.145   0.006
  56.800    1.004     0.852   0.146   0.006
  56.820    1.005     0.852   0.146   0.006
  56.840    1.005     0.852   0.147   0.006
  56.860    1.005     0.851   0.147   0.006
  56.880    1.004     0.851   0.147   0.006
  56.900    1.003     0.850   0.147   0.006
  56.920    1.003     0.850   0.147   0.006
  56.940    1.003     0.850   0.146   0.006
  56.960    1.002     0.850   0.146   0.006
  56.980    1.001     0.849   0.145   0.006
  57.000    1.000     0.849   0.145   0.006
  57.020    0.999     0.848   0.145   0.006
  57.040    0.999     0.847   0.145   0.006
  57.060    0.999     0.847   0.145   0.006
  57.080    0.999     0.847   0.145   0.006
  57.100    0.999     0.848   0.145   0.006
  57.120    1.000     0.849   0.145   0.006
  57.140    1.001     0.849   0.145   0.006
  57.160    1.002     0.850   0.145   0.006
  57.180    1.002     0.850   0.145   0.006
  57.200    1.002     0.850   0.145   0.006
  57.220    1.001     0.850   0.145   0.007
  57.240    1.000     0.848   0.145   0.007
  57.260    0.999     0.847   0.144   0.007
  57.280    0.997     0.846   0.144   0.007
  57.300    0.997     0.846   0.144   0.006
  57.320    0.997     0.847   0.144   0.006
  57.340    0.998     0.848   0.144   0.006
  57.360    0.999     0.849   0.144   0.006
  57.380    1.000     0.850   0.144   0.006
  57.400    1.001     0.851   0.144   0.006
  57.420    1.002     0.852   0.144   0.006
  57.440    1.003     0.852   0.145   0.006
  57.460    1.003     0.852   0.145   0.006
  57.480    1.003     0.851   0.145   0.006
  57.500    1.001     0.850   0.145   0.006
  57.520    1.000     0.849   0.145   0.006
  57.540    0.998     0.847   0.144   0.006
  57.560    0.997     0.846   0.144   0.006
  57.580    0.997     0.846   0.145   0.006
  57.600    0.997     0.845   0.145   0.006
  57.620    0.998     0.845   0.146   0.006
  57.640    0.999     0.845   0.147   0.007
  57.660    1.000     0.846   0.147   0.007
  57.680    1.000     0.846   0.148   0.007
  57.700    1.000     0.845   0.148   0.007
  57.720    0.999     0.845   0.148   0.007
  57.740    0.998     0.845   0.147   0.006
  57.760    0.998     0.845   0.146   0.006
  57.780    0.998     0.846   0.146   0.006
  57.800    0.999     0.847   0.146   0.006
  57.820    1.000     0.848   0.146   0.006
  57.840    1.001     0.849   0.146   0.006
  57.860    1.002     0.849   0.146   0.006
  57.880    1.002     0.849   0.147   0.006
  57.900    1.002     0.849   0.147   0.006
  57.920    1.002     0.848   0.148   0.006
  57.940    1.002     0.848   0.148   0.006
  57.960    1.003     0.848   0.148   0.006
  57.980    1.003     0.848   0.148   0.006
  58.000    1.003     0.849   0.148   0.007
  58.020    1.003     0.849   0.147   0.007
  58.040    1.002     0.849   0.147   0.007
  58.060    1.001     0.849   0.146   0.006
  58.080    1.001     0.849   0.146   0.006
  58.100    1.000     0.848   0.146   0.006
  58.120    1.000     0.848   0.146   0.006
  58.140    0.999     0.847   0.146   0.006
  58.160    0.999     0.847   0.146   0.006
  58.180    0.999     0.847   0.146   0.006
  58.200    0.999     0.847   0.146   0.006
  58.220    1.000     0.848   0.146   0.006
  58.240    1.001     0.849   0.146   0.007
  58.260    1.001     0.849   0.146   0.006
  58.280    1.002     0.849   0.146   0.006
  58.300    1.001     0.849   0.146   0.006
  58.320    1.001     0.848   0.146   0.006
  58.340    1.000     0.847   0.146   0.006
  58.360    1.000     0.847   0.146   0.006
  58.380    1.000     0.848   0.146   0.006
  58.400    1.001     0.849   0.146   0.006
  58.420    1.002     0.850   0.147   0.006
  58.440    1.004     0.851   0.147   0.006
  58.460    1.004     0.851   0.147   0.006
  58.480    1.005     0.851   0.147   0.006
  58.500    1.004     0.851   0.147   0.006
  58.520    1.004     0.851   0.147   0.006
  58.540    1.003     0.850   0.147   0.006
  58.560    1.002     0.849   0.146   0.006
  58.580    1.001     0.848   0.146   0.006
  58.600    1.000     0.848   0.146   0.006
  58.620    1.000     0.848   0.146   0.006
  58.640    1.001     0.849   0.146   0.006
  58.660    1.002     0.850   0.146   0.007
  58.680    1.002     0.850   0.145   0.007
  58.700    1.002     0.850   0.145   0.007
  58.720    1.000     0.849   0.145   0.007
  58.740    0.999     0.848   0.144   0.006
  58.760    0.997     0.847   0.144   0.006
  58.780    0.997     0.846   0.145   0.006
  58.800    0.996     0.845   0.145   0.006
  58.820    0.997     0.845   0.145   0.007
  58.840    0.997     0.845   0.146   0.007
  58.860    0.998     0.845   0.146   0.007
  58.880    0.998     0.845   0.147   0.007
  58.900    0.998     0.845   0.146   0.007
  58.920    0.998     0.845   0.146   0.007
  58.940    0.998     0.846   0.146   0.007
  58.960    1.000     0.848   0.146   0.007
  58.980    1.002     0.849   0.146   0.007
  59.000    1.003     0.851   0.145   0.007
  59.020    1.003     0.852   0.145   0.007
  59.040    1.004     0.852   0.145   0.007
  59.060    1.003     0.851   0.145   0.007
  59.080    1.003     0.851   0.146   0.007
  59.100    1.002     0.850   0.146   0.007
  59.120    1.002     0.850   0.146   0.006
  59.140    1.002     0.849   0.146   0.006
  59.160    1.001     0.849   0.147   0.006
  59.180    1.001     0.848   0.147   0.006
  59.200    1.001     0.847   0.148   0.006
  59.220    1.000     0.847   0.147   0.006
  59.240    1.000     0.847   0.147   0.006
  59.260    1.000     0.847   0.147   0.006
  59.280    1.000     0.847   0.147   0.006
  59.300    0.999     0.846   0.147   0.006
  59.320    0.999     0.846   0.147   0.006
  59.340    1.000     0.846   0.147   0.006
  59.360    0.999     0.846   0.147   0.006
  59.380    0.999     0.845   0.147   0.006
  59.400    0.998     0.844   0.147   0.006
  59.420    0.997     0.844   0.147   0.006
  59.440    0.997     0.844   0.147   0.006
  59.460    0.998     0.845   0.147   0.006
  59.480    0.999     0.846   0.146   0.006
  59.500    0.999     0.846   0.146   0.006
  59.520    0.999     0.846   0.146   0.006
  59.540    0.998     0.846   0.145   0.007
  59.560    0.998     0.846   0.145   0.007
  59.580    0.999     0.847   0.145   0.007
  59.600    0.999     0.847   0.145   0.007
  59.620    1.000     0.848   0.146   0.006
  59.640    1.001     0.848   0.146   0.006
  59.660    1.001     0.848   0.146   0.006
  59.680    1.001     0.848   0.146   0.006
  59.700    1.000     0.847   0.146   0.006
  59.720    0.998     0.846   0.146   0.006
  59.740    0.998     0.846   0.146   0.006
  59.760    0.998     0.846   0.146   0.006
  59.780    0.999     0.847   0.146   0.006
  59.800    0.999     0.848   0.146   0.006
  59.820    1.000     0.848   0.146   0.006
  59.840    1.000     0.848   0.145   0.006
  59.860    0.999     0.848   0.145   0.006
  59.880    0.999     0.848   0.145   0.006
  59.900    0.999     0.848   0.145   0.006
  59.920    0.999     0.848   0.145   0.006
  59.940    0.999     0.848   0.145   0.006
  59.960    0.999     0.848   0.145   0.006
  59.980    0.998     0.847   0.145   0.006
  60.000    0.998     0.847   0.145   0.006
  60.020    0.997     0.847   0.145   0.006
  60.040    0.998     0.847   0.145   0.006
  60.060    0.998     0.847   0.145   0.006
  60.080    0.998     0.847   0.145   0.006
  60.100    0.998     0.847   0.145   0.006
  60.120    0.997     0.846   0.145   0.006
  60.140    0.998     0.846   0.145   0.006
  60.160    0.998     0.846   0.145   0.006
  60.180    0.998     0.847   0.145   0.006
  60.200    0.999     0.848   0.145   0.006
  60.220    1.000     0.849   0.145   0.006
  60.240    1.001     0.849   0.145   0.006
  60.260    1.001     0.850   0.145   0.006
  60.280    1.002     0.850   0.146   0.006
  60.300    1.003     0.850   0.146   0.006
  60.320    1.002     0.850   0.147   0.006
  60.340    1.002     0.849   0.147   0.006
  60.360    1.001     0.849   0.146   0.006
  60.380    1.001     0.849   0.146   0.006
  60.400    1.002     0.849   0.146   0.006
  60.420    1.002     0.850   0.146   0.006
  60.440    1.002     0.850   0.146   0.006
  60.460    1.001     0.849   0.145   0.006
  60.480    1.000     0.849   0.145   0.006
  60.500    0.999     0.848   0.145   0.006
  60.520    0.998     0.847   0.145   0.006
  60.540    0.998     0.847   0.145   0.006
  60.560    0.999     0.847   0.145   0.006
  60.580    0.999     0.847   0.146   0.006
  60.600    1.000     0.848   0.146   0.006
  60.620    1.000     0.848   0.146   0.006
  60.640    1.000     0.847   0.146   0.007
  60.660    1.000     0.847   0.146   0.006
  60.680    1.000     0.847   0.146   0.006
  60.700    1.000     0.847   0.146   0.006
  60.720    1.000     0.848   0.146   0.006
  60.740    1.001     0.849   0.146   0.006
  60.760    1.002     0.850   0.145   0.006
  60.780    1.003     0.852   0.145   0.006
  60.800    1.004     0.853   0.145   0.006
  60.820    1.005     0.853   0.145   0.006
  60.840    1.005     0.853   0.146   0.006
  60.860    1.004     0.852   0.147   0.006
  60.880    1.003     0.850   0.147   0.006
  60.900    1.002     0.849   0.147   0.006
  60.920    1.000     0.848   0.147   0.006
  60.940    1.000     0.847   0.146   0.006
  60.960    0.999     0.847   0.146   0.006
  60.980    0.999     0.847   0.146   0.006
  61.000    1.000     0.847   0.146   0.006
  61.020    1.000     0.848   0.146   0.006
  61.040    1.000     0.848   0.146   0.006
  61.060    1.000     0.848   0.146   0.006
  61.080    1.000     0.848   0.146   0.006
  61.100    0.998     0.847   0.146   0.006
  61.120    0.997     0.846   0.145   0.006
  61.140    0.996     0.845   0.145   0.006
  61.160    0.996     0.845   0.145   0.006
  61.180    0.996     0.846   0.145   0.006
  61.200    0.997     0.847   0.145   0.006
  61.220    0.999     0.847   0.145   0.006
  61.240    1.000     0.848   0.145   0.006
  61.260    1.000     0.848   0.146   0.006
  61.280    1.001     0.849   0.146   0.006
  61.300    1.001     0.850   0.145   0.006
  61.320    1.001     0.850   0.145   0.006
  61.340    1.001     0.850   0.145   0.006
  61.360    1.001     0.850   0.145   0.006
  61.380    1.000     0.849   0.145   0.006
  61.400    1.000     0.848   0.146   0.006
  61.420    1.000     0.847   0.147   0.006
  61.440    0.999     0.846   0.147   0.006
  61.460    0.998     0.845   0.147   0.006
  61.480    0.997     0.844   0.147   0.006
  61.500    0.996     0.844   0.146   0.006
  61.520    0.996     0.844   0.146   0.006
  61.540    0.996     0.844   0.146   0.006
  61.560    0.997     0.845   0.146   0.006
  61.580    0.997     0.845   0.146   0.006
  61.600    0.998     0.845   0.147   0.006
  61.620    0.999     0.845   0.148   0.006
  61.640    0.999     0.844   0.148   0.006
  61.660    0.999     0.844   0.148   0.006
  61.680    0.999     0.845   0.148   0.006
  61.700    0.999     0.846   0.147   0.006
  61.720    1.000     0.847   0.147   0.006
  61.740    1.000     0.847   0.146   0.006
  61.760    1.000     0.848   0.146   0.006
  61.780    0.999     0.847   0.146   0.006
  61.800    0.999     0.847   0.145   0.006
  61.820    0.998     0.846   0.145   0.006
  61.840    0.997     0.846   0.145   0.006
  61.860    0.997     0.846   0.145   0.006
  61.880    0.997     0.846   0.145   0.006
  61.900    0.998     0.847   0.144   0.006
  61.920    0.999     0.848   0.145   0.006
  61.940    1.001     0.849   0.145   0.006
  61.960    1.002     0.850   0.146   0.006
  61.980    1.002     0.849   0.146   0.006
  62.000    1.001     0.849   0.146   0.006
  62.020    1.001     0.848   0.146   0.006
  62.040    1.000     0.848   0.146   0.006
  62.060    1.000     0.847   0.146   0.006
  62.080    0.999     0.847   0.146   0.006
  62.100    0.998     0.846   0.146   0.007
  62.120    0.998     0.846   0.145   0.006
  62.140    0.998     0.846   0.145   0.006
  62.160    0.998     0.846   0.145   0.006
  62.180    0.998     0.847   0.145   0.006
  62.200    0.999     0.847   0.145   0.006
  62.220    0.999     0.847   0.146   0.006
  62.240    0.999     0.847   0.146   0.006
  62.260    0.999     0.846   0.146   0.006
  62.280    0.998     0.846   0.146   0.006
  62.300    0.998     0.845   0.146   0.006
  62.320    0.997     0.844   0.146   0.007
  62.340    0.997     0.844   0.146   0.007
  62.360    0.997     0.844   0.146   0.007
  62.380    0.997     0.844   0.146   0.007
  62.400    0.998     0.845   0.146   0.007
  62.420    1.000     0.847   0.146   0.007
  62.440    1.002     0.849   0.146   0.007
  62.460    1.003     0.851   0.146   0.007
  62.480    1.004     0.852   0.146   0.007
  62.500    1.004     0.852   0.146   0.007
  62.520    1.004     0.852   0.146   0.007
  62.540    1.004     0.851   0.146   0.007
  62.560    1.004     0.851   0.146   0.007
  62.580    1.003     0.851   0.146   0.007
  62.600    1.003     0.850   0.146   0.006
  62.620    1.002     0.850   0.146   0.006
  62.640    1.000     0.849   0.145   0.006
  62.660    1.000     0.848   0.145   0.007
  62.680    0.999     0.847   0.145   0.006
  62.700    0.999     0.848   0.145   0.006
  62.720    0.998     0.848   0.145   0.006
  62.740    0.998     0.848   0.144   0.006
  62.760    0.998     0.847   0.144   0.006
  62.780    0.997     0.847   0.144   0.006
  62.800    0.998     0.848   0.144   0.006
  62.820    0.999     0.848   0.144   0.006
  62.840    1.000     0.849   0.145   0.007
  62.860    1.001     0.850   0.145   0.007
  62.880    1.002     0.851   0.145   0.007
  62.900    1.003     0.851   0.145   0.007
  62.920    1.003     0.851   0.146   0.006
  62.940    1.003     0.851   0.146   0.006
  62.960    1.002     0.850   0.146   0.006
  62.980    1.002     0.850   0.146   0.006
  63.000    1.001     0.849   0.146   0.006
  63.020    1.001     0.849   0.146   0.006
  63.040    1.001     0.849   0.146   0.006
  63.060    1.001     0.848   0.146   0.006
  63.080    1.001     0.848   0.146   0.006
  63.100    1.001     0.849   0.146   0.006
  63.120    1.002     0.850   0.145   0.006
  63.140    1.003     0.852   0.145   0.006
  63.160    1.004     0.853   0.145   0.006
  63.180    1.005     0.853   0.146   0.007
  63.200    1.005     0.853   0.146   0.007
  63.220    1.005     0.852   0.147   0.007
  63.240    1.005     0.851   0.146   0.007
  63.260    1.004     0.851   0.146   0.007
  63.280    1.003     0.850   0.146   0.007
  63.300    1.001     0.849   0.146   0.007
  63.320    1.000     0.847   0.146   0.007
  63.340    1.000     0.846   0.146   0.007
  63.360    0.999     0.846   0.147   0.007
  63.380    0.999     0.845   0.147   0.007
  63.400    1.000     0.846   0.148   0.007
  63.420    1.001     0.846   0.148   0.006
  63.440    1.002     0.847   0.148   0.006
