 Substance:Al_U       2023/12/12 09:51:13                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Xray            12.9937 91.9693
 Masks	:        1       1
 Smoothing FWHM [Å]   9.99999940E-02

 Output: g(r)
 Partials index        1  1    1  2    2  2
   r [A]   Total       Al_Al   Al_U   U_U
  51.780    0.997     0.383   0.468   0.146
  51.800    0.997     0.383   0.470   0.144
  51.820    0.997     0.383   0.471   0.143
  51.840    0.999     0.383   0.472   0.144
  51.860    1.001     0.383   0.472   0.145
  51.880    1.003     0.383   0.471   0.148
  51.900    1.003     0.384   0.469   0.150
  51.920    1.001     0.384   0.467   0.150
  51.940    0.998     0.384   0.465   0.149
  51.960    0.994     0.384   0.464   0.146
  51.980    0.990     0.384   0.464   0.143
  52.000    0.989     0.384   0.465   0.140
  52.020    0.991     0.384   0.467   0.139
  52.040    0.994     0.384   0.470   0.140
  52.060    0.997     0.385   0.471   0.141
  52.080    0.999     0.385   0.471   0.142
  52.100    0.999     0.386   0.470   0.142
  52.120    0.998     0.387   0.469   0.142
  52.140    0.998     0.387   0.469   0.142
  52.160    0.998     0.387   0.469   0.142
  52.180    0.998     0.387   0.469   0.141
  52.200    0.997     0.387   0.469   0.141
  52.220    0.995     0.386   0.468   0.141
  52.240    0.994     0.386   0.467   0.141
  52.260    0.994     0.385   0.467   0.142
  52.280    0.995     0.385   0.466   0.144
  52.300    0.996     0.385   0.466   0.145
  52.320    0.996     0.385   0.466   0.145
  52.340    0.994     0.385   0.465   0.144
  52.360    0.992     0.385   0.464   0.143
  52.380    0.991     0.384   0.464   0.143
  52.400    0.992     0.384   0.465   0.143
  52.420    0.992     0.383   0.465   0.143
  52.440    0.993     0.384   0.466   0.143
  52.460    0.993     0.384   0.466   0.143
  52.480    0.993     0.384   0.467   0.142
  52.500    0.992     0.385   0.467   0.140
  52.520    0.992     0.385   0.468   0.139
  52.540    0.993     0.385   0.469   0.139
  52.560    0.994     0.385   0.470   0.139
  52.580    0.995     0.385   0.471   0.139
  52.600    0.994     0.385   0.471   0.138
  52.620    0.993     0.385   0.471   0.137
  52.640    0.991     0.385   0.471   0.136
  52.660    0.991     0.385   0.471   0.135
  52.680    0.992     0.384   0.473   0.135
  52.700    0.994     0.384   0.473   0.137
  52.720    0.996     0.383   0.473   0.140
  52.740    0.997     0.383   0.472   0.142
  52.760    0.995     0.382   0.471   0.142
  52.780    0.993     0.382   0.470   0.141
  52.800    0.991     0.381   0.470   0.139
  52.820    0.989     0.381   0.470   0.137
  52.840    0.988     0.382   0.470   0.137
  52.860    0.988     0.382   0.469   0.137
  52.880    0.989     0.383   0.468   0.138
  52.900    0.991     0.383   0.468   0.140
  52.920    0.993     0.383   0.468   0.142
  52.940    0.994     0.384   0.467   0.143
  52.960    0.996     0.384   0.467   0.145
  52.980    0.997     0.384   0.467   0.145
  53.000    0.998     0.384   0.468   0.146
  53.020    0.998     0.384   0.468   0.146
  53.040    0.997     0.385   0.468   0.144
  53.060    0.994     0.385   0.468   0.142
  53.080    0.992     0.385   0.467   0.140
  53.100    0.991     0.385   0.467   0.139
  53.120    0.992     0.384   0.468   0.140
  53.140    0.994     0.383   0.468   0.142
  53.160    0.995     0.383   0.468   0.144
  53.180    0.995     0.382   0.468   0.145
  53.200    0.995     0.383   0.468   0.144
  53.220    0.995     0.383   0.468   0.143
  53.240    0.994     0.384   0.468   0.142
  53.260    0.994     0.384   0.468   0.142
  53.280    0.995     0.384   0.468   0.143
  53.300    0.997     0.384   0.467   0.145
  53.320    0.999     0.384   0.467   0.148
  53.340    1.001     0.384   0.468   0.149
  53.360    1.001     0.384   0.468   0.149
  53.380    0.999     0.384   0.469   0.146
  53.400    0.997     0.384   0.470   0.143
  53.420    0.994     0.383   0.471   0.140
  53.440    0.992     0.383   0.471   0.138
  53.460    0.991     0.383   0.470   0.138
  53.480    0.991     0.383   0.469   0.139
  53.500    0.991     0.384   0.468   0.140
  53.520    0.992     0.384   0.468   0.140
  53.540    0.992     0.384   0.467   0.141
  53.560    0.992     0.384   0.468   0.141
  53.580    0.992     0.383   0.467   0.142
  53.600    0.992     0.383   0.467   0.142
  53.620    0.992     0.383   0.466   0.142
  53.640    0.992     0.383   0.466   0.143
  53.660    0.995     0.384   0.467   0.144
  53.680    0.998     0.384   0.469   0.146
  53.700    1.001     0.384   0.470   0.147
  53.720    1.002     0.384   0.471   0.148
  53.740    1.001     0.384   0.470   0.147
  53.760    0.998     0.384   0.469   0.145
  53.780    0.994     0.384   0.467   0.143
  53.800    0.990     0.384   0.465   0.142
  53.820    0.988     0.383   0.464   0.140
  53.840    0.986     0.383   0.464   0.139
  53.860    0.986     0.383   0.463   0.139
  53.880    0.986     0.384   0.462   0.140
  53.900    0.987     0.384   0.461   0.142
  53.920    0.989     0.385   0.462   0.143
  53.940    0.991     0.385   0.463   0.143
  53.960    0.992     0.384   0.464   0.144
  53.980    0.993     0.384   0.464   0.145
  54.000    0.992     0.383   0.464   0.145
  54.020    0.991     0.383   0.464   0.144
  54.040    0.991     0.382   0.465   0.143
  54.060    0.992     0.382   0.467   0.142
  54.080    0.995     0.383   0.470   0.142
  54.100    0.998     0.383   0.471   0.143
  54.120    1.001     0.384   0.472   0.145
  54.140    1.002     0.384   0.472   0.146
  54.160    1.002     0.385   0.472   0.146
  54.180    1.002     0.385   0.472   0.145
  54.200    1.001     0.384   0.472   0.145
  54.220    1.001     0.384   0.471   0.145
  54.240    1.001     0.384   0.471   0.146
  54.260    1.002     0.384   0.471   0.147
  54.280    1.002     0.384   0.470   0.147
  54.300    1.001     0.384   0.470   0.148
  54.320    0.999     0.383   0.469   0.147
  54.340    0.997     0.383   0.467   0.147
  54.360    0.994     0.383   0.466   0.146
  54.380    0.993     0.383   0.465   0.146
  54.400    0.993     0.383   0.464   0.146
  54.420    0.994     0.383   0.465   0.145
  54.440    0.995     0.384   0.467   0.145
  54.460    0.997     0.384   0.468   0.145
  54.480    0.998     0.384   0.469   0.145
  54.500    0.999     0.384   0.470   0.145
  54.520    0.999     0.384   0.470   0.145
  54.540    0.998     0.383   0.470   0.145
  54.560    0.997     0.383   0.469   0.145
  54.580    0.996     0.383   0.468   0.145
  54.600    0.994     0.383   0.466   0.145
  54.620    0.992     0.382   0.464   0.145
  54.640    0.992     0.382   0.464   0.146
  54.660    0.993     0.382   0.465   0.146
  54.680    0.995     0.382   0.466   0.147
  54.700    0.998     0.383   0.468   0.148
  54.720    1.000     0.383   0.468   0.149
  54.740    1.001     0.383   0.468   0.150
  54.760    1.000     0.383   0.467   0.150
  54.780    0.998     0.383   0.466   0.149
  54.800    0.997     0.383   0.465   0.148
  54.820    0.995     0.383   0.465   0.147
  54.840    0.994     0.383   0.464   0.147
  54.860    0.993     0.383   0.464   0.147
  54.880    0.994     0.383   0.464   0.146
  54.900    0.995     0.383   0.466   0.146
  54.920    0.995     0.383   0.467   0.145
  54.940    0.995     0.383   0.468   0.144
  54.960    0.993     0.382   0.468   0.143
  54.980    0.991     0.382   0.467   0.142
  55.000    0.990     0.382   0.467   0.141
  55.020    0.991     0.382   0.467   0.141
  55.040    0.992     0.382   0.468   0.142
  55.060    0.993     0.382   0.469   0.142
  55.080    0.995     0.383   0.469   0.143
  55.100    0.998     0.383   0.469   0.145
  55.120    1.000     0.384   0.469   0.147
  55.140    1.001     0.385   0.469   0.148
  55.160    1.000     0.385   0.468   0.148
  55.180    0.998     0.385   0.467   0.146
  55.200    0.995     0.384   0.467   0.144
  55.220    0.992     0.383   0.466   0.142
  55.240    0.989     0.383   0.466   0.141
  55.260    0.988     0.382   0.466   0.140
  55.280    0.988     0.382   0.466   0.140
  55.300    0.989     0.382   0.467   0.140
  55.320    0.990     0.383   0.467   0.140
  55.340    0.990     0.383   0.468   0.140
  55.360    0.990     0.383   0.468   0.140
  55.380    0.990     0.383   0.467   0.139
  55.400    0.989     0.383   0.467   0.138
  55.420    0.988     0.383   0.467   0.138
  55.440    0.989     0.383   0.467   0.139
  55.460    0.991     0.383   0.467   0.141
  55.480    0.992     0.383   0.467   0.142
  55.500    0.993     0.383   0.467   0.143
  55.520    0.993     0.383   0.466   0.144
  55.540    0.994     0.383   0.466   0.145
  55.560    0.997     0.383   0.466   0.147
  55.580    1.001     0.384   0.467   0.150
  55.600    1.004     0.384   0.467   0.153
  55.620    1.006     0.383   0.468   0.155
  55.640    1.005     0.383   0.468   0.154
  55.660    1.003     0.383   0.468   0.152
  55.680    0.999     0.383   0.468   0.148
  55.700    0.996     0.382   0.469   0.145
  55.720    0.995     0.382   0.470   0.143
  55.740    0.994     0.382   0.470   0.142
  55.760    0.994     0.382   0.471   0.141
  55.780    0.995     0.382   0.471   0.141
  55.800    0.996     0.383   0.471   0.143
  55.820    0.999     0.383   0.471   0.145
  55.840    1.003     0.383   0.473   0.147
  55.860    1.006     0.384   0.474   0.148
  55.880    1.007     0.384   0.475   0.148
  55.900    1.006     0.384   0.475   0.147
  55.920    1.003     0.384   0.474   0.145
  55.940    1.000     0.384   0.472   0.144
  55.960    0.997     0.383   0.470   0.144
  55.980    0.996     0.383   0.469   0.144
  56.000    0.995     0.384   0.468   0.143
  56.020    0.995     0.384   0.468   0.143
  56.040    0.996     0.385   0.468   0.143
  56.060    0.998     0.385   0.468   0.144
  56.080    1.000     0.386   0.468   0.146
  56.100    1.003     0.385   0.469   0.149
  56.120    1.003     0.385   0.468   0.150
  56.140    1.002     0.384   0.468   0.150
  56.160    0.999     0.383   0.468   0.148
  56.180    0.997     0.383   0.468   0.146
  56.200    0.995     0.383   0.468   0.144
  56.220    0.993     0.383   0.468   0.142
  56.240    0.992     0.383   0.468   0.140
  56.260    0.991     0.384   0.468   0.139
  56.280    0.992     0.385   0.469   0.138
  56.300    0.993     0.385   0.469   0.139
  56.320    0.995     0.386   0.469   0.141
  56.340    0.997     0.385   0.469   0.143
  56.360    0.998     0.385   0.468   0.145
  56.380    0.999     0.384   0.468   0.147
  56.400    1.000     0.383   0.468   0.149
  56.420    1.000     0.382   0.468   0.150
  56.440    1.000     0.382   0.468   0.150
  56.460    0.999     0.382   0.467   0.150
  56.480    0.999     0.382   0.467   0.149
  56.500    0.998     0.383   0.467   0.148
  56.520    0.997     0.384   0.467   0.147
  56.540    0.995     0.384   0.467   0.144
  56.560    0.993     0.385   0.467   0.141
  56.580    0.990     0.385   0.468   0.137
  56.600    0.988     0.386   0.468   0.135
  56.620    0.989     0.386   0.469   0.134
  56.640    0.991     0.385   0.470   0.135
  56.660    0.993     0.385   0.471   0.138
  56.680    0.995     0.385   0.471   0.140
  56.700    0.996     0.384   0.470   0.141
  56.720    0.994     0.384   0.469   0.142
  56.740    0.992     0.384   0.467   0.141
  56.760    0.992     0.385   0.466   0.141
  56.780    0.993     0.385   0.466   0.142
  56.800    0.995     0.386   0.467   0.142
  56.820    0.997     0.386   0.469   0.142
  56.840    0.997     0.386   0.471   0.141
  56.860    0.996     0.385   0.471   0.140
  56.880    0.996     0.385   0.471   0.140
  56.900    0.997     0.385   0.471   0.142
  56.920    0.999     0.385   0.470   0.144
  56.940    0.999     0.385   0.469   0.146
  56.960    0.998     0.385   0.467   0.146
  56.980    0.996     0.385   0.466   0.145
  57.000    0.994     0.384   0.465   0.144
  57.020    0.993     0.384   0.465   0.144
  57.040    0.992     0.384   0.465   0.143
  57.060    0.993     0.383   0.466   0.144
  57.080    0.993     0.384   0.465   0.144
  57.100    0.993     0.384   0.465   0.144
  57.120    0.993     0.384   0.465   0.144
  57.140    0.992     0.385   0.465   0.143
  57.160    0.993     0.385   0.466   0.142
  57.180    0.995     0.385   0.466   0.144
  57.200    0.998     0.385   0.466   0.147
  57.220    1.001     0.385   0.465   0.151
  57.240    1.002     0.384   0.464   0.154
  57.260    1.000     0.384   0.463   0.154
  57.280    0.997     0.383   0.462   0.151
  57.300    0.992     0.383   0.462   0.147
  57.320    0.988     0.383   0.462   0.143
  57.340    0.986     0.384   0.462   0.141
  57.360    0.986     0.384   0.462   0.140
  57.380    0.987     0.385   0.462   0.140
  57.400    0.989     0.385   0.462   0.142
  57.420    0.992     0.386   0.463   0.143
  57.440    0.994     0.386   0.463   0.145
  57.460    0.996     0.386   0.464   0.147
  57.480    0.997     0.385   0.464   0.147
  57.500    0.995     0.385   0.464   0.146
  57.520    0.993     0.384   0.463   0.145
  57.540    0.990     0.384   0.463   0.144
  57.560    0.990     0.383   0.462   0.144
  57.580    0.991     0.383   0.463   0.145
  57.600    0.994     0.383   0.465   0.146
  57.620    0.998     0.383   0.468   0.147
  57.640    1.001     0.383   0.470   0.148
  57.660    1.004     0.383   0.472   0.149
  57.680    1.006     0.383   0.474   0.149
  57.700    1.006     0.383   0.474   0.150
  57.720    1.004     0.383   0.473   0.148
  57.740    1.000     0.382   0.471   0.146
  57.760    0.995     0.383   0.469   0.143
  57.780    0.991     0.383   0.467   0.140
  57.800    0.990     0.384   0.467   0.139
  57.820    0.991     0.384   0.467   0.140
  57.840    0.994     0.384   0.468   0.141
  57.860    0.997     0.384   0.469   0.143
  57.880    0.999     0.384   0.470   0.145
  57.900    1.001     0.384   0.472   0.145
  57.920    1.002     0.384   0.473   0.145
  57.940    1.003     0.384   0.474   0.145
  57.960    1.004     0.384   0.474   0.146
  57.980    1.005     0.384   0.474   0.147
  58.000    1.005     0.384   0.473   0.148
  58.020    1.005     0.384   0.472   0.148
  58.040    1.003     0.384   0.471   0.148
  58.060    1.000     0.384   0.469   0.147
  58.080    0.998     0.384   0.468   0.146
  58.100    0.996     0.384   0.467   0.145
  58.120    0.994     0.384   0.467   0.144
  58.140    0.994     0.384   0.467   0.144
  58.160    0.994     0.383   0.467   0.144
  58.180    0.995     0.383   0.467   0.145
  58.200    0.997     0.383   0.467   0.146
  58.220    0.998     0.384   0.467   0.147
  58.240    0.999     0.384   0.467   0.148
  58.260    0.998     0.384   0.467   0.147
  58.280    0.997     0.385   0.467   0.145
  58.300    0.995     0.384   0.468   0.143
  58.320    0.994     0.384   0.468   0.141
  58.340    0.994     0.384   0.469   0.141
  58.360    0.994     0.384   0.469   0.141
  58.380    0.994     0.384   0.469   0.141
  58.400    0.994     0.384   0.469   0.140
  58.420    0.994     0.385   0.470   0.139
  58.440    0.995     0.385   0.471   0.139
  58.460    0.997     0.385   0.471   0.140
  58.480    0.998     0.385   0.471   0.142
  58.500    0.999     0.385   0.471   0.143
  58.520    0.999     0.385   0.470   0.143
  58.540    0.997     0.385   0.470   0.143
  58.560    0.996     0.384   0.469   0.142
  58.580    0.994     0.384   0.468   0.142
  58.600    0.994     0.384   0.467   0.143
  58.620    0.995     0.384   0.467   0.144
  58.640    0.997     0.384   0.467   0.146
  58.660    0.999     0.385   0.467   0.148
  58.680    1.000     0.385   0.466   0.149
  58.700    0.999     0.385   0.465   0.149
  58.720    0.996     0.384   0.464   0.148
  58.740    0.993     0.384   0.463   0.146
  58.760    0.992     0.383   0.463   0.145
  58.780    0.992     0.383   0.464   0.145
  58.800    0.993     0.382   0.465   0.146
  58.820    0.996     0.382   0.466   0.148
  58.840    0.999     0.382   0.468   0.149
  58.860    1.001     0.382   0.469   0.150
  58.880    1.001     0.382   0.469   0.149
  58.900    1.000     0.382   0.469   0.148
  58.920    0.998     0.382   0.468   0.148
  58.940    0.998     0.383   0.467   0.147
  58.960    0.998     0.384   0.467   0.148
  58.980    0.999     0.385   0.466   0.148
  59.000    0.999     0.385   0.466   0.148
  59.020    1.000     0.385   0.466   0.149
  59.040    1.001     0.386   0.466   0.149
  59.060    1.001     0.385   0.466   0.150
  59.080    1.001     0.385   0.466   0.149
  59.100    1.000     0.385   0.467   0.148
  59.120    0.998     0.385   0.468   0.146
  59.140    0.995     0.384   0.469   0.142
  59.160    0.993     0.384   0.470   0.138
  59.180    0.991     0.384   0.472   0.136
  59.200    0.992     0.384   0.473   0.136
  59.220    0.994     0.383   0.473   0.138
  59.240    0.995     0.383   0.472   0.140
  59.260    0.996     0.383   0.471   0.142
  59.280    0.996     0.383   0.470   0.143
  59.300    0.997     0.383   0.470   0.144
  59.320    0.998     0.383   0.471   0.145
  59.340    1.000     0.383   0.471   0.146
  59.360    1.001     0.383   0.471   0.147
  59.380    1.000     0.383   0.471   0.147
  59.400    0.998     0.382   0.470   0.146
  59.420    0.996     0.382   0.470   0.143
  59.440    0.993     0.382   0.470   0.141
  59.460    0.992     0.383   0.470   0.140
  59.480    0.993     0.383   0.469   0.140
  59.500    0.994     0.383   0.468   0.143
  59.520    0.997     0.383   0.467   0.146
  59.540    0.998     0.383   0.466   0.149
  59.560    0.999     0.383   0.466   0.150
  59.580    0.998     0.383   0.466   0.149
  59.600    0.997     0.384   0.466   0.148
  59.620    0.997     0.384   0.467   0.147
  59.640    0.998     0.384   0.468   0.147
  59.660    0.999     0.384   0.469   0.147
  59.680    0.999     0.384   0.469   0.147
  59.700    0.997     0.383   0.468   0.145
  59.720    0.994     0.383   0.468   0.143
  59.740    0.991     0.383   0.467   0.141
  59.760    0.989     0.383   0.467   0.140
  59.780    0.989     0.383   0.467   0.139
  59.800    0.989     0.384   0.467   0.139
  59.820    0.989     0.384   0.467   0.139
  59.840    0.989     0.384   0.466   0.140
  59.860    0.989     0.384   0.464   0.140
  59.880    0.988     0.384   0.463   0.140
  59.900    0.988     0.384   0.463   0.140
  59.920    0.988     0.384   0.464   0.140
  59.940    0.988     0.384   0.465   0.139
  59.960    0.988     0.384   0.465   0.139
  59.980    0.987     0.383   0.465   0.139
  60.000    0.986     0.383   0.464   0.139
  60.020    0.987     0.383   0.464   0.140
  60.040    0.988     0.383   0.463   0.141
  60.060    0.989     0.384   0.463   0.142
  60.080    0.988     0.383   0.463   0.142
  60.100    0.987     0.383   0.464   0.140
  60.120    0.986     0.383   0.465   0.138
  60.140    0.985     0.383   0.466   0.137
  60.160    0.986     0.383   0.466   0.137
  60.180    0.987     0.383   0.466   0.138
  60.200    0.989     0.384   0.465   0.140
  60.220    0.989     0.384   0.465   0.140
  60.240    0.989     0.385   0.465   0.140
  60.260    0.989     0.385   0.465   0.139
  60.280    0.989     0.385   0.467   0.137
  60.300    0.989     0.385   0.469   0.136
  60.320    0.989     0.385   0.470   0.135
  60.340    0.989     0.384   0.470   0.135
  60.360    0.990     0.384   0.469   0.137
  60.380    0.992     0.384   0.469   0.139
  60.400    0.995     0.384   0.469   0.142
  60.420    0.996     0.385   0.468   0.143
  60.440    0.994     0.385   0.467   0.142
  60.460    0.992     0.384   0.466   0.141
  60.480    0.989     0.384   0.465   0.140
  60.500    0.987     0.384   0.464   0.139
  60.520    0.987     0.384   0.464   0.139
  60.540    0.989     0.384   0.465   0.140
  60.560    0.991     0.384   0.465   0.142
  60.580    0.994     0.384   0.467   0.144
  60.600    0.997     0.384   0.468   0.146
  60.620    0.999     0.384   0.469   0.147
  60.640    1.000     0.384   0.469   0.148
  60.660    0.999     0.384   0.469   0.147
  60.680    0.998     0.384   0.468   0.146
  60.700    0.996     0.384   0.468   0.145
  60.720    0.994     0.384   0.468   0.143
  60.740    0.993     0.384   0.467   0.142
  60.760    0.993     0.385   0.465   0.142
  60.780    0.993     0.386   0.464   0.143
  60.800    0.994     0.386   0.464   0.144
  60.820    0.995     0.386   0.465   0.143
  60.840    0.995     0.386   0.467   0.142
  60.860    0.995     0.386   0.469   0.140
  60.880    0.994     0.385   0.471   0.139
  60.900    0.993     0.384   0.471   0.138
  60.920    0.992     0.384   0.470   0.138
  60.940    0.992     0.383   0.469   0.139
  60.960    0.993     0.383   0.468   0.141
  60.980    0.994     0.383   0.468   0.142
  61.000    0.994     0.384   0.468   0.143
  61.020    0.995     0.384   0.468   0.143
  61.040    0.994     0.384   0.468   0.142
  61.060    0.993     0.384   0.468   0.141
  61.080    0.991     0.384   0.467   0.140
  61.100    0.989     0.383   0.466   0.139
  61.120    0.986     0.383   0.465   0.138
  61.140    0.984     0.383   0.464   0.137
  61.160    0.982     0.383   0.463   0.137
  61.180    0.983     0.383   0.463   0.137
  61.200    0.985     0.383   0.464   0.138
  61.220    0.988     0.384   0.465   0.140
  61.240    0.991     0.384   0.466   0.141
  61.260    0.993     0.384   0.467   0.142
  61.280    0.992     0.384   0.467   0.141
  61.300    0.989     0.385   0.466   0.138
  61.320    0.985     0.385   0.465   0.135
  61.340    0.982     0.385   0.465   0.132
  61.360    0.980     0.385   0.465   0.131
  61.380    0.981     0.384   0.466   0.130
  61.400    0.983     0.384   0.468   0.131
  61.420    0.986     0.384   0.470   0.133
  61.440    0.989     0.383   0.471   0.135
  61.460    0.991     0.383   0.471   0.137
  61.480    0.991     0.382   0.470   0.138
  61.500    0.990     0.382   0.469   0.139
  61.520    0.990     0.382   0.468   0.140
  61.540    0.990     0.382   0.467   0.141
  61.560    0.991     0.382   0.467   0.141
  61.580    0.993     0.383   0.469   0.142
  61.600    0.996     0.382   0.471   0.142
  61.620    0.998     0.382   0.474   0.142
  61.640    0.999     0.382   0.475   0.142
  61.660    1.000     0.382   0.475   0.142
  61.680    1.000     0.382   0.474   0.143
  61.700    0.999     0.383   0.472   0.144
  61.720    0.998     0.383   0.470   0.145
  61.740    0.997     0.384   0.469   0.145
  61.760    0.996     0.384   0.468   0.145
  61.780    0.995     0.384   0.467   0.145
  61.800    0.995     0.383   0.466   0.145
  61.820    0.994     0.383   0.466   0.146
  61.840    0.994     0.383   0.465   0.146
  61.860    0.994     0.383   0.464   0.147
  61.880    0.993     0.383   0.463   0.146
  61.900    0.992     0.384   0.463   0.146
  61.920    0.992     0.384   0.463   0.145
  61.940    0.994     0.384   0.465   0.144
  61.960    0.995     0.385   0.467   0.143
  61.980    0.995     0.385   0.468   0.142
  62.000    0.994     0.384   0.468   0.142
  62.020    0.994     0.384   0.468   0.142
  62.040    0.995     0.384   0.468   0.143
  62.060    0.997     0.384   0.468   0.145
  62.080    0.999     0.383   0.468   0.147
  62.100    0.998     0.383   0.467   0.148
  62.120    0.996     0.383   0.466   0.147
  62.140    0.994     0.383   0.465   0.146
  62.160    0.992     0.383   0.465   0.144
  62.180    0.991     0.383   0.465   0.142
  62.200    0.990     0.383   0.465   0.141
  62.220    0.990     0.384   0.467   0.140
  62.240    0.991     0.383   0.468   0.140
  62.260    0.993     0.383   0.469   0.141
  62.280    0.996     0.383   0.469   0.144
  62.300    0.998     0.382   0.469   0.146
  62.320    0.999     0.382   0.469   0.148
  62.340    1.001     0.382   0.469   0.150
  62.360    1.002     0.382   0.469   0.151
  62.380    1.003     0.382   0.469   0.153
  62.400    1.005     0.383   0.468   0.154
  62.420    1.006     0.383   0.468   0.154
  62.440    1.006     0.384   0.468   0.154
  62.460    1.005     0.385   0.467   0.153
  62.480    1.004     0.386   0.467   0.151
  62.500    1.003     0.386   0.467   0.151
  62.520    1.003     0.386   0.467   0.150
  62.540    1.003     0.385   0.467   0.150
  62.560    1.002     0.385   0.467   0.149
  62.580    1.000     0.385   0.467   0.148
  62.600    0.999     0.385   0.467   0.147
  62.620    0.998     0.385   0.467   0.146
  62.640    0.997     0.384   0.466   0.147
  62.660    0.997     0.384   0.465   0.148
  62.680    0.996     0.384   0.465   0.147
  62.700    0.994     0.384   0.464   0.146
  62.720    0.991     0.384   0.463   0.144
  62.740    0.989     0.384   0.462   0.143
  62.760    0.987     0.384   0.461   0.143
  62.780    0.988     0.384   0.461   0.144
  62.800    0.990     0.384   0.462   0.145
  62.820    0.993     0.384   0.463   0.146
  62.840    0.996     0.384   0.464   0.148
  62.860    0.998     0.385   0.465   0.149
  62.880    1.000     0.385   0.465   0.149
  62.900    1.000     0.385   0.466   0.148
  62.920    0.998     0.385   0.467   0.146
  62.940    0.996     0.385   0.467   0.144
  62.960    0.994     0.385   0.467   0.142
  62.980    0.993     0.385   0.467   0.142
  63.000    0.994     0.384   0.467   0.142
  63.020    0.996     0.384   0.468   0.144
  63.040    0.998     0.384   0.468   0.145
  63.060    0.998     0.384   0.469   0.145
  63.080    0.997     0.384   0.468   0.144
  63.100    0.995     0.384   0.467   0.143
  63.120    0.994     0.385   0.466   0.143
  63.140    0.995     0.386   0.465   0.144
  63.160    0.998     0.386   0.466   0.146
  63.180    1.001     0.386   0.467   0.148
  63.200    1.004     0.386   0.469   0.150
  63.220    1.006     0.386   0.469   0.151
  63.240    1.007     0.385   0.469   0.152
  63.260    1.007     0.385   0.469   0.153
  63.280    1.006     0.385   0.468   0.154
  63.300    1.005     0.384   0.468   0.154
  63.320    1.005     0.384   0.468   0.153
  63.340    1.004     0.383   0.469   0.151
  63.360    1.004     0.383   0.471   0.150
  63.380    1.004     0.383   0.472   0.149
  63.400    1.005     0.383   0.474   0.148
  63.420    1.005     0.383   0.475   0.147
  63.440    1.005     0.383   0.475   0.146
  63.460    1.003     0.384   0.474   0.145
  63.480    1.001     0.384   0.473   0.144
  63.500    0.999     0.384   0.472   0.143
  63.520    0.996     0.384   0.471   0.142
  63.540    0.994     0.384   0.470   0.141
  63.560    0.993     0.383   0.469   0.141
  63.580    0.992     0.383   0.468   0.141
  63.600    0.992     0.384   0.467   0.141
  63.620    0.992     0.384   0.468   0.141
  63.640    0.993     0.384   0.468   0.140
  63.660    0.994     0.385   0.469   0.140
  63.680    0.995     0.385   0.470   0.140
  63.700    0.995     0.385   0.470   0.141
  63.720    0.995     0.384   0.470   0.141
  63.740    0.995     0.384   0.470   0.141
  63.760    0.994     0.384   0.469   0.142
  63.780    0.994     0.384   0.468   0.142
  63.800    0.994     0.384   0.468   0.143
  63.820    0.996     0.384   0.468   0.145
  63.840    0.998     0.384   0.467   0.147
  63.860    1.000     0.383   0.467   0.149
  63.880    1.000     0.383   0.467   0.150
  63.900    1.000     0.383   0.467   0.150
  63.920    0.999     0.382   0.467   0.149
  63.940    0.997     0.382   0.468   0.147
  63.960    0.996     0.382   0.468   0.146
  63.980    0.994     0.383   0.468   0.144
  64.000    0.991     0.383   0.467   0.141
  64.020    0.989     0.384   0.466   0.139
  64.040    0.988     0.385   0.465   0.138
  64.060    0.988     0.385   0.465   0.138
  64.080    0.990     0.385   0.466   0.139
  64.100    0.992     0.384   0.467   0.141
  64.120    0.994     0.384   0.468   0.143
  64.140    0.996     0.383   0.468   0.144
  64.160    0.997     0.383   0.468   0.146
  64.180    0.997     0.383   0.467   0.147
  64.200    0.996     0.382   0.467   0.147
  64.220    0.995     0.382   0.466   0.147
  64.240    0.993     0.382   0.466   0.145
  64.260    0.993     0.383   0.467   0.143
  64.280    0.993     0.383   0.468   0.142
  64.300    0.993     0.384   0.469   0.141
  64.320    0.994     0.384   0.469   0.141
  64.340    0.995     0.384   0.470   0.141
  64.360    0.995     0.383   0.470   0.142
  64.380    0.996     0.383   0.470   0.144
  64.400    0.996     0.383   0.469   0.145
  64.420    0.995     0.383   0.468   0.145
  64.440    0.994     0.383   0.466   0.145
  64.460    0.993     0.383   0.465   0.145
  64.480    0.994     0.383   0.465   0.146
  64.500    0.995     0.383   0.466   0.147
  64.520    0.997     0.383   0.467   0.147
  64.540    0.997     0.383   0.468   0.146
  64.560    0.997     0.383   0.469   0.144
  64.580    0.996     0.383   0.471   0.142
  64.600    0.996     0.383   0.472   0.140
  64.620    0.997     0.384   0.474   0.140
  64.640    0.999     0.384   0.475   0.140
  64.660    1.000     0.384   0.474   0.142
  64.680    1.000     0.384   0.472   0.144
  64.700    0.998     0.384   0.469   0.145
  64.720    0.996     0.383   0.467   0.145
  64.740    0.994     0.383   0.466   0.145
  64.760    0.994     0.383   0.466   0.145
  64.780    0.994     0.383   0.466   0.145
